#----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
#    r [Mpc/h]            Xi_L              E_0c_lin             E_0_lin             E_2_lin           E_0c_loop_22         E_0c_loop_13         E_0_loop_22         E_0_loop_13         E_2_loop            E_1_loop            E_3_loop            U10_lin             U10_loop            U20_loop            U11_loop            X10_loop            Y10_loop     #
#----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
 3.261577740E-02     4.193013627E+01     1.075251633E+02     1.075161178E+02     3.743793039E-03     3.723247692E+00     1.931326039E+01     3.693997237E+00     1.922330773E+01     2.994390085E-02     2.994390085E-02    -2.661340438E-03    -1.213306540E-03    -5.280799222E-01    -1.945178622E+00    -7.321481868E+00    -7.945082940E+00     3.148258708E-02     9.972784492E-02
 3.279964480E-02     4.182848337E+01     1.075251633E+02     1.075160205E+02     3.777628372E-03     3.723247692E+00     1.931326039E+01     3.693768067E+00     1.922259198E+01     3.015289148E-02     3.015289148E-02    -2.694711827E-03    -1.228503444E-03    -5.298330495E-01    -1.947536842E+00    -7.328981733E+00    -7.954155424E+00     3.172303370E-02     1.004070559E-01
 3.298454874E-02     4.172699024E+01     1.075251633E+02     1.075159224E+02     3.811763452E-03     3.723247692E+00     1.931326039E+01     3.693537373E+00     1.922187133E+01     3.036325239E-02     3.036325239E-02    -2.728493358E-03    -1.243886784E-03    -5.315910667E-01    -1.949891573E+00    -7.336462234E+00    -7.963211462E+00     3.196510344E-02     1.010905595E-01
 3.317049505E-02     4.162565667E+01     1.075251633E+02     1.075158234E+02     3.846200863E-03     3.723247692E+00     1.931326039E+01     3.693305144E+00     1.922114575E+01     3.057499165E-02     3.057499165E-02    -2.762689945E-03    -1.259458783E-03    -5.333539812E-01    -1.952242783E+00    -7.343923241E+00    -7.972250876E+00     3.220880492E-02     1.017783836E-01
 3.335748961E-02     4.152448249E+01     1.075251633E+02     1.075157235E+02     3.880943211E-03     3.723247692E+00     1.931326039E+01     3.693071371E+00     1.922041519E+01     3.078811741E-02     3.078811741E-02    -2.797306556E-03    -1.275221695E-03    -5.351218007E-01    -1.954590437E+00    -7.351364623E+00    -7.981273670E+00     3.245414979E-02     1.024705476E-01
 3.354553832E-02     4.142346754E+01     1.075251633E+02     1.075156227E+02     3.915993123E-03     3.723247692E+00     1.931326039E+01     3.692836047E+00     1.921967963E+01     3.100263782E-02     3.100263782E-02    -2.832348220E-03    -1.291177794E-03    -5.368945328E-01    -1.956934504E+00    -7.358786250E+00    -7.990279503E+00     3.270114722E-02     1.031670793E-01
 3.373464714E-02     4.132261166E+01     1.075251633E+02     1.075155210E+02     3.951353247E-03     3.723247692E+00     1.931326039E+01     3.692599160E+00     1.921893904E+01     3.121856111E-02     3.121856111E-02    -2.867820022E-03    -1.307329386E-03    -5.386721851E-01    -1.959274948E+00    -7.366187992E+00    -7.999268456E+00     3.294980816E-02     1.038680006E-01
 3.392482204E-02     4.122191466E+01     1.075251633E+02     1.075154184E+02     3.987026254E-03     3.723247692E+00     1.931326039E+01     3.692360700E+00     1.921819339E+01     3.143589552E-02     3.143589552E-02    -2.903727108E-03    -1.323678800E-03    -5.404547651E-01    -1.961611737E+00    -7.373569720E+00    -8.008240199E+00     3.320014295E-02     1.045733364E-01
 3.411606902E-02     4.112137636E+01     1.075251633E+02     1.075153148E+02     4.023014836E-03     3.723247692E+00     1.931326039E+01     3.692120660E+00     1.921744263E+01     3.165464934E-02     3.165464934E-02    -2.940074682E-03    -1.340228392E-03    -5.422422804E-01    -1.963944838E+00    -7.380931302E+00    -8.017194715E+00     3.345216118E-02     1.052831129E-01
 3.430839414E-02     4.102099657E+01     1.075251633E+02     1.075152104E+02     4.059321708E-03     3.723247692E+00     1.931326039E+01     3.691879031E+00     1.921668675E+01     3.187483092E-02     3.187483092E-02    -2.976868007E-03    -1.356980547E-03    -5.440347383E-01    -1.966274216E+00    -7.388272609E+00    -8.026131855E+00     3.370587461E-02     1.059973510E-01
 3.450180346E-02     4.092077510E+01     1.075251633E+02     1.075151050E+02     4.095949608E-03     3.723247692E+00     1.931326039E+01     3.691635799E+00     1.921592571E+01     3.209644861E-02     3.209644861E-02    -3.014112409E-03    -1.373937676E-03    -5.458321464E-01    -1.968599839E+00    -7.395593511E+00    -8.035051393E+00     3.396129243E-02     1.067160797E-01
 3.469630310E-02     4.082071176E+01     1.075251633E+02     1.075149987E+02     4.132901297E-03     3.723247692E+00     1.931326039E+01     3.691390957E+00     1.921515947E+01     3.231951085E-02     3.231951085E-02    -3.051813275E-03    -1.391102218E-03    -5.476345120E-01    -1.970921672E+00    -7.402893878E+00    -8.043953364E+00     3.421842651E-02     1.074393193E-01
 3.489189922E-02     4.072080637E+01     1.075251633E+02     1.075148914E+02     4.170179556E-03     3.723247692E+00     1.931326039E+01     3.691144497E+00     1.921438801E+01     3.254402607E-02     3.254402607E-02    -3.089976053E-03    -1.408476639E-03    -5.494418423E-01    -1.973239682E+00    -7.410173580E+00    -8.052837411E+00     3.447728651E-02     1.081670976E-01
 3.508859798E-02     4.062105875E+01     1.075251633E+02     1.075147831E+02     4.207787191E-03     3.723247692E+00     1.931326039E+01     3.690896407E+00     1.921361129E+01     3.277000279E-02     3.277000279E-02    -3.128606254E-03    -1.426063435E-03    -5.512541445E-01    -1.975553835E+00    -7.417432487E+00    -8.061703611E+00     3.473788356E-02     1.088994385E-01
 3.528640560E-02     4.052146871E+01     1.075251633E+02     1.075146739E+02     4.245727033E-03     3.723247692E+00     1.931326039E+01     3.690646676E+00     1.921282927E+01     3.299744953E-02     3.299744953E-02    -3.167709453E-03    -1.443865130E-03    -5.530714261E-01    -1.977864097E+00    -7.424670468E+00    -8.070551655E+00     3.500022858E-02     1.096363664E-01
 3.548532835E-02     4.042203608E+01     1.075251633E+02     1.075145637E+02     4.284001932E-03     3.723247692E+00     1.931326039E+01     3.690395297E+00     1.921204193E+01     3.322637488E-02     3.322637488E-02    -3.207291291E-03    -1.461884276E-03    -5.548936943E-01    -1.980170436E+00    -7.431887395E+00    -8.079381490E+00     3.526433160E-02     1.103779090E-01
 3.568537249E-02     4.032276066E+01     1.075251633E+02     1.075144525E+02     4.322614766E-03     3.723247692E+00     1.931326039E+01     3.690142260E+00     1.921124922E+01     3.345678746E-02     3.345678746E-02    -3.247357471E-03    -1.480123456E-03    -5.567209563E-01    -1.982472816E+00    -7.439083136E+00    -8.088193010E+00     3.553020471E-02     1.111240879E-01
 3.588654436E-02     4.022364228E+01     1.075251633E+02     1.075143403E+02     4.361568433E-03     3.723247692E+00     1.931326039E+01     3.689887553E+00     1.921045113E+01     3.368869593E-02     3.368869593E-02    -3.287913764E-03    -1.498585282E-03    -5.585532194E-01    -1.984771204E+00    -7.446257562E+00    -8.096985948E+00     3.579785740E-02     1.118749321E-01
 3.608885031E-02     4.012468082E+01     1.075251633E+02     1.075142271E+02     4.400865857E-03     3.723247692E+00     1.931326039E+01     3.689631165E+00     1.920964760E+01     3.392210900E-02     3.392210900E-02    -3.328966006E-03    -1.517272395E-03    -5.603904907E-01    -1.987065566E+00    -7.453410542E+00    -8.105760359E+00     3.606730201E-02     1.126304636E-01
 3.629229674E-02     4.002587611E+01     1.075251633E+02     1.075141129E+02     4.440509986E-03     3.723247692E+00     1.931326039E+01     3.689373090E+00     1.920883861E+01     3.415703541E-02     3.415703541E-02    -3.370520101E-03    -1.536187467E-03    -5.622327774E-01    -1.989355868E+00    -7.460541946E+00    -8.114515881E+00     3.633854878E-02     1.133907104E-01
 3.649689006E-02     3.992722797E+01     1.075251633E+02     1.075139977E+02     4.480503791E-03     3.723247692E+00     1.931326039E+01     3.689113316E+00     1.920802412E+01     3.439348394E-02     3.439348394E-02    -3.412582020E-03    -1.555333200E-03    -5.640800866E-01    -1.991642075E+00    -7.467651643E+00    -8.123252578E+00     3.661160899E-02     1.141556977E-01
 3.670263676E-02     3.982873623E+01     1.075251633E+02     1.075138815E+02     4.520850270E-03     3.723247692E+00     1.931326039E+01     3.688851830E+00     1.920720411E+01     3.463146344E-02     3.463146344E-02    -3.455157803E-03    -1.574712329E-03    -5.659324255E-01    -1.993924154E+00    -7.474739504E+00    -8.131970166E+00     3.688649408E-02     1.149254500E-01
 3.690954333E-02     3.973040071E+01     1.075251633E+02     1.075137642E+02     4.561552442E-03     3.723247692E+00     1.931326039E+01     3.688588626E+00     1.920637852E+01     3.487098277E-02     3.487098277E-02    -3.498253560E-03    -1.594327617E-03    -5.677898009E-01    -1.996202071E+00    -7.481805396E+00    -8.140668554E+00     3.716321444E-02     1.156999961E-01
 3.711761631E-02     3.963222123E+01     1.075251633E+02     1.075136458E+02     4.602613354E-03     3.723247692E+00     1.931326039E+01     3.688323693E+00     1.920554734E+01     3.511205084E-02     3.511205084E-02    -3.541875470E-03    -1.614181861E-03    -5.696522200E-01    -1.998475790E+00    -7.488849190E+00    -8.149347674E+00     3.744178254E-02     1.164793584E-01
 3.732686228E-02     3.953419763E+01     1.075251633E+02     1.075135265E+02     4.644036077E-03     3.723247692E+00     1.931326039E+01     3.688057018E+00     1.920471052E+01     3.535467662E-02     3.535467662E-02    -3.586029783E-03    -1.634277888E-03    -5.715196896E-01    -2.000745278E+00    -7.495870754E+00    -8.158007223E+00     3.772220865E-02     1.172635662E-01
 3.753728784E-02     3.943632972E+01     1.075251633E+02     1.075134060E+02     4.685823706E-03     3.723247692E+00     1.931326039E+01     3.687788592E+00     1.920386802E+01     3.559886910E-02     3.559886910E-02    -3.630722822E-03    -1.654618560E-03    -5.733922165E-01    -2.003010499E+00    -7.502869957E+00    -8.166647272E+00     3.800450499E-02     1.180526430E-01
 3.774889966E-02     3.933861733E+01     1.075251633E+02     1.075132845E+02     4.727979364E-03     3.723247692E+00     1.931326039E+01     3.687518406E+00     1.920301982E+01     3.584463732E-02     3.584463732E-02    -3.675960980E-03    -1.675206769E-03    -5.752698075E-01    -2.005271420E+00    -7.509846668E+00    -8.175267456E+00     3.828868256E-02     1.188466167E-01
 3.796170440E-02     3.924106030E+01     1.075251633E+02     1.075131618E+02     4.770506196E-03     3.723247692E+00     1.931326039E+01     3.687246448E+00     1.920216588E+01     3.609199038E-02     3.609199038E-02    -3.721750726E-03    -1.696045441E-03    -5.771524695E-01    -2.007528005E+00    -7.516800754E+00    -8.183867820E+00     3.857475278E-02     1.196455143E-01
 3.817570881E-02     3.914365845E+01     1.075251633E+02     1.075130381E+02     4.813407377E-03     3.723247692E+00     1.931326039E+01     3.686972707E+00     1.920130616E+01     3.634093739E-02     3.634093739E-02    -3.768098602E-03    -1.717137536E-03    -5.790402093E-01    -2.009780220E+00    -7.523732084E+00    -8.192448112E+00     3.886272784E-02     1.204493602E-01
 3.839091964E-02     3.904641161E+01     1.075251633E+02     1.075129133E+02     4.856686106E-03     3.723247692E+00     1.931326039E+01     3.686697174E+00     1.920044062E+01     3.659148752E-02     3.659148752E-02    -3.815011224E-03    -1.738486047E-03    -5.809330338E-01    -2.012028030E+00    -7.530640526E+00    -8.201008197E+00     3.915261831E-02     1.212581843E-01
 3.860734370E-02     3.894931963E+01     1.075251633E+02     1.075127874E+02     4.900345606E-03     3.723247692E+00     1.931326039E+01     3.686419838E+00     1.919956923E+01     3.684365000E-02     3.684365000E-02    -3.862495285E-03    -1.760094000E-03    -5.828309497E-01    -2.014271399E+00    -7.537525948E+00    -8.209548041E+00     3.944443730E-02     1.220720095E-01
 3.882498782E-02     3.885238239E+01     1.075251633E+02     1.075126603E+02     4.944389131E-03     3.723247692E+00     1.931326039E+01     3.686140686E+00     1.919869195E+01     3.709743407E-02     3.709743407E-02    -3.910557554E-03    -1.781964458E-03    -5.847339636E-01    -2.016510293E+00    -7.544388216E+00    -8.218067312E+00     3.973819522E-02     1.228908661E-01
 3.904385888E-02     3.875559973E+01     1.075251633E+02     1.075125321E+02     4.988819957E-03     3.723247692E+00     1.931326039E+01     3.685859710E+00     1.919780875E+01     3.735284903E-02     3.735284903E-02    -3.959204877E-03    -1.804100517E-03    -5.866420824E-01    -2.018744676E+00    -7.551227197E+00    -8.226566088E+00     4.003390486E-02     1.237147786E-01
 3.926396380E-02     3.865897148E+01     1.075251633E+02     1.075124028E+02     5.033641391E-03     3.723247692E+00     1.931326039E+01     3.685576899E+00     1.919691959E+01     3.760990423E-02     3.760990423E-02    -4.008444178E-03    -1.826505308E-03    -5.885553126E-01    -2.020974512E+00    -7.558042758E+00    -8.235044007E+00     4.033157782E-02     1.245437752E-01
 3.948530953E-02     3.856249748E+01     1.075251633E+02     1.075122723E+02     5.078856764E-03     3.723247692E+00     1.931326039E+01     3.685292241E+00     1.919602443E+01     3.786860905E-02     3.786860905E-02    -4.058282462E-03    -1.849181999E-03    -5.904736607E-01    -2.023199767E+00    -7.564834766E+00    -8.243501088E+00     4.063122562E-02     1.253778838E-01
 3.970790308E-02     3.846617756E+01     1.075251633E+02     1.075121407E+02     5.124469436E-03     3.723247692E+00     1.931326039E+01     3.685005724E+00     1.919512323E+01     3.812897292E-02     3.812897292E-02    -4.108726811E-03    -1.872133793E-03    -5.923971335E-01    -2.025420403E+00    -7.571603087E+00    -8.251937117E+00     4.093286105E-02     1.262171298E-01
 3.993175146E-02     3.837001156E+01     1.075251633E+02     1.075120078E+02     5.170482793E-03     3.723247692E+00     1.931326039E+01     3.684717341E+00     1.919421596E+01     3.839100531E-02     3.839100531E-02    -4.159784390E-03    -1.895363930E-03    -5.943257374E-01    -2.027636386E+00    -7.578347584E+00    -8.260351909E+00     4.123649521E-02     1.270615436E-01
 4.015686177E-02     3.827399932E+01     1.075251633E+02     1.075118738E+02     5.216900250E-03     3.723247692E+00     1.931326039E+01     3.684427078E+00     1.919330258E+01     3.865471574E-02     3.865471574E-02    -4.211462444E-03    -1.918875685E-03    -5.962594786E-01    -2.029847680E+00    -7.585068125E+00    -8.268745463E+00     4.154214135E-02     1.279111491E-01
 4.038324110E-02     3.817814068E+01     1.075251633E+02     1.075117386E+02     5.263725249E-03     3.723247692E+00     1.931326039E+01     3.684134923E+00     1.919238305E+01     3.892011376E-02     3.892011376E-02    -4.263768301E-03    -1.942672372E-03    -5.981983635E-01    -2.032054247E+00    -7.591764574E+00    -8.277117420E+00     4.184981079E-02     1.287659766E-01
 4.061089662E-02     3.808243547E+01     1.075251633E+02     1.075116022E+02     5.310961260E-03     3.723247692E+00     1.931326039E+01     3.683840866E+00     1.919145733E+01     3.918720897E-02     3.918720897E-02    -4.316709374E-03    -1.966757342E-03    -6.001423985E-01    -2.034256053E+00    -7.598436795E+00    -8.285467860E+00     4.215951628E-02     1.296260525E-01
 4.083983552E-02     3.798688353E+01     1.075251633E+02     1.075114646E+02     5.358611783E-03     3.723247692E+00     1.931326039E+01     3.683544898E+00     1.919052538E+01     3.945601103E-02     3.945601103E-02    -4.370293157E-03    -1.991133984E-03    -6.020915900E-01    -2.036453059E+00    -7.605084651E+00    -8.293796430E+00     4.247127011E-02     1.304914049E-01
 4.107006504E-02     3.789148471E+01     1.075251633E+02     1.075113258E+02     5.406680344E-03     3.723247692E+00     1.931326039E+01     3.683247006E+00     1.918958718E+01     3.972652961E-02     3.972652961E-02    -4.424527234E-03    -2.015805725E-03    -6.040459443E-01    -2.038645231E+00    -7.611708007E+00    -8.302103113E+00     4.278508414E-02     1.313620632E-01
 4.130159245E-02     3.779623886E+01     1.075251633E+02     1.075111857E+02     5.455170499E-03     3.723247692E+00     1.931326039E+01     3.682947176E+00     1.918864266E+01     3.999877446E-02     3.999877446E-02    -4.479419271E-03    -2.040776032E-03    -6.060054676E-01    -2.040832530E+00    -7.618306724E+00    -8.310387739E+00     4.310097165E-02     1.322380530E-01
