# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi                   9:dens[1]-dens[1]       10:phi-dens[1]        
 2287       1.517412397039e-11       7.029425643073e-13      -9.877750830838e-13       5.420177743281e-15       3.748564956411e-16       1.141887832398e-17       6.267168119432e-18       0.000000000000e+00       0.000000000000e+00 
 2288       1.515775158802e-11       7.002830971599e-13      -9.913928925732e-13       5.414180723915e-15       3.742649131330e-16       1.145311541184e-17       6.258600510279e-18       0.000000000000e+00       0.000000000000e+00 
 2289       1.514166585710e-11       6.975938060573e-13      -9.948904272524e-13       5.408196810262e-15       3.736745256111e-16       1.149008358224e-17       6.249661502937e-18       0.000000000000e+00       0.000000000000e+00 
 2290       1.512585725293e-11       6.948754114096e-13      -9.982661364455e-13       5.402225817081e-15       3.730853299124e-16       1.152831155432e-17       6.240106784136e-18       0.000000000000e+00       0.000000000000e+00 
 2291       1.511031621535e-11       6.921286363242e-13      -1.001518464910e-12       5.396267558323e-15       3.724973228485e-16       1.156632288884e-17       6.229691189564e-18       0.000000000000e+00       0.000000000000e+00 
 2292       1.509503314874e-11       6.893542066085e-13      -1.004645852831e-12       5.390321847131e-15       3.719105012050e-16       1.160263598255e-17       6.218168702940e-18       0.000000000000e+00       0.000000000000e+00 
 2293       1.507999842194e-11       6.865528507733e-13      -1.007646735821e-12       5.384388495836e-15       3.713248617422e-16       1.163576406255e-17       6.205292455086e-18       0.000000000000e+00       0.000000000000e+00 
 2294       1.506520262806e-11       6.837253186092e-13      -1.010519797417e-12       5.378467329365e-15       3.707404013209e-16       1.166444891601e-17       6.190842225138e-18       0.000000000000e+00       0.000000000000e+00 
 2295       1.505063736561e-11       6.808724370402e-13      -1.013264728374e-12       5.372558225565e-15       3.701571172830e-16       1.168836372081e-17       6.174707137858e-18       0.000000000000e+00       0.000000000000e+00 
 2296       1.503629446227e-11       6.779950546328e-13      -1.015881472210e-12       5.366661075133e-15       3.695750070739e-16       1.170741468922e-17       6.156803492251e-18       0.000000000000e+00       0.000000000000e+00 
 2297       1.502216571548e-11       6.750940230577e-13      -1.018369973141e-12       5.360775768236e-15       3.689940681154e-16       1.172150773946e-17       6.137047307051e-18       0.000000000000e+00       0.000000000000e+00 
 2298       1.500824289243e-11       6.721701970936e-13      -1.020730176083e-12       5.354902194505e-15       3.684142978062e-16       1.173054849544e-17       6.115354320419e-18       0.000000000000e+00       0.000000000000e+00 
 2299       1.499451772998e-11       6.692244346305e-13      -1.022962026647e-12       5.349040243034e-15       3.678356935220e-16       1.173444228642e-17       6.091639989643e-18       0.000000000000e+00       0.000000000000e+00 
 2300       1.498098193467e-11       6.662575966731e-13      -1.025065471149e-12       5.343189802385e-15       3.672582526149e-16       1.173309414672e-17       6.065819490835e-18       0.000000000000e+00       0.000000000000e+00 
 2301       1.496762718269e-11       6.632705473441e-13      -1.027040456602e-12       5.337350760582e-15       3.666819724138e-16       1.172640881541e-17       6.037807718633e-18       0.000000000000e+00       0.000000000000e+00 
 2302       1.495444511980e-11       6.602641538881e-13      -1.028886930724e-12       5.331523005112e-15       3.661068502243e-16       1.171429073600e-17       6.007519285898e-18       0.000000000000e+00       0.000000000000e+00 
 2303       1.494142736136e-11       6.572392866745e-13      -1.030604841937e-12       5.325706422926e-15       3.655328833285e-16       1.169664405613e-17       5.974868523413e-18       0.000000000000e+00       0.000000000000e+00 
 2304       1.492856549222e-11       6.541968192009e-13      -1.032194139367e-12       5.319900900434e-15       3.649600689853e-16       1.167337262725e-17       5.939769479583e-18       0.000000000000e+00       0.000000000000e+00 
 2305       1.491585106676e-11       6.511376280973e-13      -1.033654772844e-12       5.314106323510e-15       3.643884044299e-16       1.164438000436e-17       5.902135920135e-18       0.000000000000e+00       0.000000000000e+00 
 2306       1.490327560883e-11       6.480625931285e-13      -1.034986692908e-12       5.308322577487e-15       3.638178868743e-16       1.160956944562e-17       5.861881327813e-18       0.000000000000e+00       0.000000000000e+00 
 2307       1.489083061168e-11       6.449725971981e-13      -1.036189850803e-12       5.302549547159e-15       3.632485135066e-16       1.156884391214e-17       5.818918902081e-18       0.000000000000e+00       0.000000000000e+00 
 2308       1.487850753797e-11       6.418685263522e-13      -1.037264198487e-12       5.296787116778e-15       3.626802814919e-16       1.152210606757e-17       5.773161558822e-18       0.000000000000e+00       0.000000000000e+00 
 2309       1.486629781975e-11       6.387512697819e-13      -1.038209688623e-12       5.291035170056e-15       3.621131879712e-16       1.146925827788e-17       5.724521930034e-18       0.000000000000e+00       0.000000000000e+00 
 2310       1.485419285837e-11       6.356217198278e-13      -1.039026274589e-12       5.285293590161e-15       3.615472300623e-16       1.141020261100e-17       5.672912363533e-18       0.000000000000e+00       0.000000000000e+00 
 2311       1.484218402448e-11       6.324807719826e-13      -1.039713910473e-12       5.279562259721e-15       3.609824048592e-16       1.134484083652e-17       5.618244922648e-18       0.000000000000e+00       0.000000000000e+00 
 2312       1.483026265802e-11       6.293293248950e-13      -1.040272551076e-12       5.273841060817e-15       3.604187094321e-16       1.127307442541e-17       5.560431385923e-18       0.000000000000e+00       0.000000000000e+00 
 2313       1.481842006812e-11       6.261682803729e-13      -1.040702151917e-12       5.268129874991e-15       3.598561408278e-16       1.119480454967e-17       5.499383246815e-18       0.000000000000e+00       0.000000000000e+00 
 2314       1.480664753313e-11       6.229985433869e-13      -1.041002669225e-12       5.262428583235e-15       3.592946960691e-16       1.110993208204e-17       5.435011713393e-18       0.000000000000e+00       0.000000000000e+00 
 2315       1.479493630058e-11       6.198210220738e-13      -1.041174059951e-12       5.256737065998e-15       3.587343721553e-16       1.101835759572e-17       5.367227708038e-18       0.000000000000e+00       0.000000000000e+00 
 2316       1.478327758708e-11       6.166366277399e-13      -1.041216281760e-12       5.251055203185e-15       3.581751660616e-16       1.091998136402e-17       5.295941867139e-18       0.000000000000e+00       0.000000000000e+00 
 2317       1.477166257838e-11       6.134462748646e-13      -1.041129293037e-12       5.245382874151e-15       3.576170747397e-16       1.081470336005e-17       5.221064540798e-18       0.000000000000e+00       0.000000000000e+00 
 2318       1.476008272806e-11       6.102508545898e-13      -1.040913228234e-12       5.239719955657e-15       3.570600952415e-16       1.070262460661e-17       5.142588393722e-18       0.000000000000e+00       0.000000000000e+00 
 2319       1.474853065593e-11       6.070511549997e-13      -1.040568925113e-12       5.234066315700e-15       3.565042250928e-16       1.058465261609e-17       5.060836778678e-18       0.000000000000e+00       0.000000000000e+00 
 2320       1.473699925524e-11       6.038479403445e-13      -1.040097400840e-12       5.228421819642e-15       3.559494619224e-16       1.046189977395e-17       4.976216931193e-18       0.000000000000e+00       0.000000000000e+00 
 2321       1.472548139441e-11       6.006419775112e-13      -1.039499676935e-12       5.222786332253e-15       3.553958033374e-16       1.033548234000e-17       4.889137512349e-18       0.000000000000e+00       0.000000000000e+00 
 2322       1.471396991700e-11       5.974340360264e-13      -1.038776779287e-12       5.217159717710e-15       3.548432469238e-16       1.020652045254e-17       4.800008610322e-18       0.000000000000e+00       0.000000000000e+00 
 2323       1.470245764165e-11       5.942248880595e-13      -1.037929738152e-12       5.211541839598e-15       3.542917902458e-16       1.007613813263e-17       4.709241741924e-18       0.000000000000e+00       0.000000000000e+00 
 2324       1.469093736209e-11       5.910153084249e-13      -1.036959588160e-12       5.205932560907e-15       3.537414308466e-16       9.945463288190e-18       4.617249854150e-18       0.000000000000e+00       0.000000000000e+00 
 2325       1.467940184710e-11       5.878060745852e-13      -1.035867368323e-12       5.200331744033e-15       3.531921662474e-16       9.815627718247e-18       4.524447325720e-18       0.000000000000e+00       0.000000000000e+00 
 2326       1.466784384049e-11       5.845979666544e-13      -1.034654122036e-12       5.194739250775e-15       3.526439939483e-16       9.687767117090e-18       4.431249968618e-18       0.000000000000e+00       0.000000000000e+00 
 2327       1.465625606105e-11       5.813917673998e-13      -1.033320897084e-12       5.189154942340e-15       3.520969114277e-16       9.563021078470e-18       4.338075029641e-18       0.000000000000e+00       0.000000000000e+00 
 2328       1.464463120255e-11       5.781882622458e-13      -1.031868745645e-12       5.183578679335e-15       3.515509161423e-16       9.442533099782e-18       4.245341191937e-18       0.000000000000e+00       0.000000000000e+00 
 2329       1.463296193371e-11       5.749882392761e-13      -1.030298724300e-12       5.178010321771e-15       3.510060055275e-16       9.327450586255e-18       4.153468576551e-18       0.000000000000e+00       0.000000000000e+00 
 2330       1.462124089813e-11       5.717924892369e-13      -1.028611894031e-12       5.172449729060e-15       3.504621769967e-16       9.218924855137e-18       4.062878743968e-18       0.000000000000e+00       0.000000000000e+00 
 2331       1.460946071435e-11       5.686018055395e-13      -1.026809320232e-12       5.166896760017e-15       3.499194279419e-16       9.118111139879e-18       3.973994695655e-18       0.000000000000e+00       0.000000000000e+00 
 2332       1.459761397573e-11       5.654169842632e-13      -1.024892072710e-12       5.161351272857e-15       3.493777557334e-16       9.026168594330e-18       3.887240875602e-18       0.000000000000e+00       0.000000000000e+00 
 2333       1.458569325049e-11       5.622388241583e-13      -1.022861225692e-12       5.155813125193e-15       3.488371577196e-16       8.944260296913e-18       3.803043171870e-18       0.000000000000e+00       0.000000000000e+00 
 2334       1.457369108164e-11       5.590681266486e-13      -1.020717857830e-12       5.150282174041e-15       3.482976312274e-16       8.873553254822e-18       3.721828918130e-18       0.000000000000e+00       0.000000000000e+00 
 2335       1.456159998699e-11       5.559056958345e-13      -1.018463052206e-12       5.144758275811e-15       3.477591735616e-16       8.815218408202e-18       3.644026895208e-18       0.000000000000e+00       0.000000000000e+00 
 2336       1.454941245908e-11       5.527523384959e-13      -1.016097896335e-12       5.139241286314e-15       3.472217820055e-16       8.770430634337e-18       3.570067332626e-18       0.000000000000e+00       0.000000000000e+00 
 2337       1.453712096519e-11       5.496088640948e-13      -1.013623482173e-12       5.133731060758e-15       3.466854538203e-16       8.740368751840e-18       3.500381910148e-18       0.000000000000e+00       0.000000000000e+00 
 2338       1.452471794731e-11       5.464760847782e-13      -1.011040906119e-12       5.128227453746e-15       3.461501862457e-16       8.726215524835e-18       3.435403759319e-18       0.000000000000e+00       0.000000000000e+00 
