# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi                   9:dens[1]-dens[1]       10:phi-dens[1]        
 2840       4.113310887572e-12       1.947136221645e-13      -1.114633542271e-13       0.000000000000e+00       1.715523951158e-16       9.281523573311e-18       1.494419521695e-18       0.000000000000e+00       0.000000000000e+00 
 2841       4.096713275420e-12       1.951093118055e-13      -1.132126285582e-13       0.000000000000e+00       1.713346415599e-16       9.162977981040e-18       1.515436880914e-18       0.000000000000e+00       0.000000000000e+00 
 2842       4.080333823428e-12       1.954930418579e-13      -1.149972963582e-13       0.000000000000e+00       1.711172411656e-16       9.052704368576e-18       1.535564800625e-18       0.000000000000e+00       0.000000000000e+00 
 2843       4.064173947974e-12       1.958645179821e-13      -1.168162632425e-13       0.000000000000e+00       1.709001931902e-16       8.951781949111e-18       1.554619865791e-18       0.000000000000e+00       0.000000000000e+00 
 2844       4.048235068373e-12       1.962234450648e-13      -1.186684315964e-13       0.000000000000e+00       1.706834968860e-16       8.861292935294e-18       1.572418149308e-18       0.000000000000e+00       0.000000000000e+00 
 2845       4.032518606880e-12       1.965695272185e-13      -1.205527005722e-13       0.000000000000e+00       1.704671515004e-16       8.782322541862e-18       1.588775211551e-18       0.000000000000e+00       0.000000000000e+00 
 2846       4.017025676776e-12       1.969024957275e-13      -1.224679597777e-13       0.000000000000e+00       1.702511563007e-16       8.715623792575e-18       1.603539891810e-18       0.000000000000e+00       0.000000000000e+00 
 2847       4.001756144870e-12       1.972221930456e-13      -1.244130703126e-13       0.000000000000e+00       1.700355106486e-16       8.660610051341e-18       1.616695873447e-18       0.000000000000e+00       0.000000000000e+00 
 2848       3.986709564180e-12       1.975284892294e-13      -1.263868836288e-13       0.000000000000e+00       1.698202139258e-16       8.616357311886e-18       1.628260640496e-18       0.000000000000e+00       0.000000000000e+00 
 2849       3.971885485403e-12       1.978212540308e-13      -1.283882478272e-13       0.000000000000e+00       1.696052655097e-16       8.581938920239e-18       1.638251733304e-18       0.000000000000e+00       0.000000000000e+00 
 2850       3.957283456913e-12       1.981003568960e-13      -1.304160076546e-13       0.000000000000e+00       1.693906647732e-16       8.556425572390e-18       1.646686748584e-18       0.000000000000e+00       0.000000000000e+00 
 2851       3.942903024764e-12       1.983656669657e-13      -1.324690045008e-13       0.000000000000e+00       1.691764110847e-16       8.538885311960e-18       1.653583339464e-18       0.000000000000e+00       0.000000000000e+00 
 2852       3.928743732680e-12       1.986170530751e-13      -1.345460763957e-13       0.000000000000e+00       1.689625038078e-16       8.528383527851e-18       1.658959215543e-18       0.000000000000e+00       0.000000000000e+00 
 2853       3.914805122059e-12       1.988543837529e-13      -1.366460580063e-13       0.000000000000e+00       1.687489423020e-16       8.523982951918e-18       1.662832142936e-18       0.000000000000e+00       0.000000000000e+00 
 2854       3.901086731965e-12       1.990775272218e-13      -1.387677806334e-13       0.000000000000e+00       1.685357259220e-16       8.524743656621e-18       1.665219944331e-18       0.000000000000e+00       0.000000000000e+00 
 2855       3.887588099130e-12       1.992863513978e-13      -1.409100722093e-13       0.000000000000e+00       1.683228540181e-16       8.529723052694e-18       1.666140499038e-18       0.000000000000e+00       0.000000000000e+00 
 2856       3.874308757952e-12       1.994807238901e-13      -1.430717572940e-13       0.000000000000e+00       1.681103259360e-16       8.537975886802e-18       1.665611743043e-18       0.000000000000e+00       0.000000000000e+00 
 2857       3.861248240489e-12       1.996605120010e-13      -1.452516570730e-13       0.000000000000e+00       1.678981410169e-16       8.548554239203e-18       1.663651669055e-18       0.000000000000e+00       0.000000000000e+00 
 2858       3.848406076458e-12       1.998255827252e-13      -1.474485893537e-13       0.000000000000e+00       1.676862985975e-16       8.560507521410e-18       1.660278326561e-18       0.000000000000e+00       0.000000000000e+00 
 2859       3.835781793235e-12       1.999758027502e-13      -1.496613685628e-13       0.000000000000e+00       1.674747980097e-16       8.572882473854e-18       1.655509821878e-18       0.000000000000e+00       0.000000000000e+00 
 2860       3.823374915849e-12       2.001110384552e-13      -1.518888057434e-13       0.000000000000e+00       1.672636385812e-16       8.584723163540e-18       1.649364318203e-18       0.000000000000e+00       0.000000000000e+00 
 2861       3.811184966982e-12       2.002311559119e-13      -1.541297085514e-13       0.000000000000e+00       1.670528196350e-16       8.595070981714e-18       1.641860035664e-18       0.000000000000e+00       0.000000000000e+00 
 2862       3.799211466967e-12       2.003360208833e-13      -1.563828812534e-13       0.000000000000e+00       1.668423404895e-16       8.602964641523e-18       1.633015251372e-18       0.000000000000e+00       0.000000000000e+00 
 2863       3.787453933784e-12       2.004254988239e-13      -1.586471247230e-13       0.000000000000e+00       1.666322004584e-16       8.607440175673e-18       1.622848299474e-18       0.000000000000e+00       0.000000000000e+00 
 2864       3.775911883058e-12       2.004994548796e-13      -1.609212364383e-13       0.000000000000e+00       1.664223988512e-16       8.607530934094e-18       1.611377571203e-18       0.000000000000e+00       0.000000000000e+00 
 2865       3.764584828058e-12       2.005577538869e-13      -1.632040104787e-13       0.000000000000e+00       1.662129349724e-16       8.602267581600e-18       1.598621514930e-18       0.000000000000e+00       0.000000000000e+00 
 2866       3.753472279693e-12       2.006002603733e-13      -1.654942375218e-13       0.000000000000e+00       1.660038081223e-16       8.590678095552e-18       1.584598636216e-18       0.000000000000e+00       0.000000000000e+00 
 2867       3.742573746510e-12       2.006268385565e-13      -1.677907048407e-13       0.000000000000e+00       1.657950175963e-16       8.571787763515e-18       1.569327497862e-18       0.000000000000e+00       0.000000000000e+00 
 2868       3.731888734692e-12       2.006373523447e-13      -1.700921963011e-13       0.000000000000e+00       1.655865626854e-16       8.544619180924e-18       1.552826719961e-18       0.000000000000e+00       0.000000000000e+00 
 2869       3.721416748058e-12       2.006316653356e-13      -1.723974923577e-13       0.000000000000e+00       1.653784426759e-16       8.508192248743e-18       1.535114979952e-18       0.000000000000e+00       0.000000000000e+00 
 2870       3.711157050922e-12       2.006096685551e-13      -1.747054085855e-13       0.000000000000e+00       1.651706568718e-16       8.461828913441e-18       1.516230926881e-18       0.000000000000e+00       0.000000000000e+00 
 2871       3.701107955387e-12       2.005713638255e-13      -1.770149114912e-13       0.000000000000e+00       1.649632046611e-16       8.406069090504e-18       1.496293035112e-18       0.000000000000e+00       0.000000000000e+00 
 2872       3.691267530411e-12       2.005167808220e-13      -1.793250032866e-13       0.000000000000e+00       1.647560854501e-16       8.341759410249e-18       1.475440056155e-18       0.000000000000e+00       0.000000000000e+00 
 2873       3.681633838605e-12       2.004459493731e-13      -1.816346834061e-13       0.000000000000e+00       1.645492986405e-16       8.269748902117e-18       1.453811132538e-18       0.000000000000e+00       0.000000000000e+00 
 2874       3.672204936230e-12       2.003588994609e-13      -1.839429485046e-13       0.000000000000e+00       1.643428436299e-16       8.190888996773e-18       1.431545798143e-18       0.000000000000e+00       0.000000000000e+00 
 2875       3.662978873186e-12       2.002556612212e-13      -1.862487924548e-13       0.000000000000e+00       1.641367198116e-16       8.106033528204e-18       1.408783978557e-18       0.000000000000e+00       0.000000000000e+00 
 2876       3.653953693012e-12       2.001362649438e-13      -1.885512063452e-13       0.000000000000e+00       1.639309265747e-16       8.016038735819e-18       1.385665991403e-18       0.000000000000e+00       0.000000000000e+00 
 2877       3.645127432874e-12       2.000007410724e-13      -1.908491784771e-13       0.000000000000e+00       1.637254633040e-16       7.921763266550e-18       1.362332546688e-18       0.000000000000e+00       0.000000000000e+00 
 2878       3.636498123565e-12       1.998491202049e-13      -1.931416943627e-13       0.000000000000e+00       1.635203293800e-16       7.824068176948e-18       1.338924747143e-18       0.000000000000e+00       0.000000000000e+00 
 2879       3.628063789494e-12       1.996814330936e-13      -1.954277367225e-13       0.000000000000e+00       1.633155241791e-16       7.723816935286e-18       1.315584088565e-18       0.000000000000e+00       0.000000000000e+00 
 2880       3.619822448686e-12       1.994977106453e-13      -1.977062854827e-13       0.000000000000e+00       1.631110470731e-16       7.621875423657e-18       1.292452460158e-18       0.000000000000e+00       0.000000000000e+00 
 2881       3.611772112768e-12       1.992979839214e-13      -1.999763177731e-13       0.000000000000e+00       1.629068974297e-16       7.519111940071e-18       1.269672144875e-18       0.000000000000e+00       0.000000000000e+00 
 2882       3.603910786973e-12       1.990822841381e-13      -2.022368079245e-13       0.000000000000e+00       1.627030746124e-16       7.416397200561e-18       1.247385819756e-18       0.000000000000e+00       0.000000000000e+00 
 2883       3.596236470127e-12       1.988506426666e-13      -2.044867274664e-13       0.000000000000e+00       1.624995779803e-16       7.314604341275e-18       1.225736556277e-18       0.000000000000e+00       0.000000000000e+00 
 2884       3.588747154645e-12       1.986030910332e-13      -2.067250451245e-13       0.000000000000e+00       1.622964068882e-16       7.214608920580e-18       1.204867820685e-18       0.000000000000e+00       0.000000000000e+00 
 2885       3.581440826526e-12       1.983396609194e-13      -2.089507268180e-13       0.000000000000e+00       1.620935606867e-16       7.117288921160e-18       1.184923474343e-18       0.000000000000e+00       0.000000000000e+00 
 2886       3.574315465348e-12       1.980603841623e-13      -2.111627356580e-13       0.000000000000e+00       1.618910387219e-16       7.023524752117e-18       1.166047774068e-18       0.000000000000e+00       0.000000000000e+00 
 2887       3.567369044260e-12       1.977652927542e-13      -2.133600319441e-13       0.000000000000e+00       1.616888403357e-16       6.934199251066e-18       1.148385372478e-18       0.000000000000e+00       0.000000000000e+00 
 2888       3.560599529977e-12       1.974544188437e-13      -2.155415731629e-13       0.000000000000e+00       1.614869648657e-16       6.850197686242e-18       1.132081318328e-18       0.000000000000e+00       0.000000000000e+00 
 2889       3.554004882774e-12       1.971277947347e-13      -2.177063139846e-13       0.000000000000e+00       1.612854116452e-16       6.772407758592e-18       1.117281056855e-18       0.000000000000e+00       0.000000000000e+00 
 2890       3.547583056483e-12       1.967854528874e-13      -2.198532062617e-13       0.000000000000e+00       1.610841800031e-16       6.701719603878e-18       1.104130430120e-18       0.000000000000e+00       0.000000000000e+00 
 2891       3.541331998481e-12       1.964274259183e-13      -2.219811990255e-13       0.000000000000e+00       1.608832692641e-16       6.639025794776e-18       1.092775677345e-18       0.000000000000e+00       0.000000000000e+00 
