# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:dens[1]-dens[1]        3:dens[1]-dens[2]        4:dens[2]-dens[2]    
 1827       1.003918880992e+01      -1.056113974555e-07       6.785342120023e+00 
 1828       1.004136776328e+01      -1.062140127876e-07       6.787063894351e+00 
 1829       1.004354572642e+01      -1.067348173887e-07       6.788784937235e+00 
 1830       1.004572270077e+01      -1.071778763762e-07       6.790505249631e+00 
 1831       1.004789868769e+01      -1.075472735266e-07       6.792224832461e+00 
 1832       1.005007368850e+01      -1.078471113016e-07       6.793943686610e+00 
 1833       1.005224770445e+01      -1.080815108740e-07       6.795661812933e+00 
 1834       1.005442073673e+01      -1.082546121532e-07       6.797379212248e+00 
 1835       1.005659278649e+01      -1.083705738119e-07       6.799095885341e+00 
 1836       1.005876385482e+01      -1.084335733110e-07       6.800811832962e+00 
 1837       1.006093394273e+01      -1.084478069262e-07       6.802527055828e+00 
 1838       1.006310305119e+01      -1.084174897735e-07       6.804241554622e+00 
 1839       1.006527118112e+01      -1.083468558354e-07       6.805955329990e+00 
 1840       1.006743833336e+01      -1.082401579865e-07       6.807668382547e+00 
 1841       1.006960450871e+01      -1.081016680193e-07       6.809380712871e+00 
 1842       1.007176970791e+01      -1.079356766707e-07       6.811092321506e+00 
 1843       1.007393393164e+01      -1.077464936469e-07       6.812803208960e+00 
 1844       1.007609718050e+01      -1.075384476504e-07       6.814513375709e+00 
 1845       1.007825945507e+01      -1.073158864049e-07       6.816222822191e+00 
 1846       1.008042075584e+01      -1.070831766818e-07       6.817931548810e+00 
 1847       1.008258108325e+01      -1.068447043258e-07       6.819639555937e+00 
 1848       1.008474043770e+01      -1.066048742809e-07       6.821346843904e+00 
 1849       1.008689881950e+01      -1.063681106162e-07       6.823053413010e+00 
 1850       1.008905622915e+01      -1.061386728444e-07       6.824759263648e+00 
 1851       1.009121266797e+01      -1.059201032363e-07       6.826464396697e+00 
 1852       1.009336813749e+01      -1.057157751860e-07       6.828168813130e+00 
 1853       1.009552263915e+01      -1.055290765406e-07       6.829872513891e+00 
 1854       1.009767617436e+01      -1.053634096199e-07       6.831575499889e+00 
 1855       1.009982874446e+01      -1.052221912359e-07       6.833277772004e+00 
 1856       1.010198035074e+01      -1.051088527120e-07       6.834979331079e+00 
 1857       1.010413099444e+01      -1.050268399026e-07       6.836680177929e+00 
 1858       1.010628067674e+01      -1.049796132128e-07       6.838380313334e+00 
 1859       1.010842939878e+01      -1.049706476171e-07       6.840079738040e+00 
 1860       1.011057716162e+01      -1.050034326796e-07       6.841778452762e+00 
 1861       1.011272396629e+01      -1.050814725733e-07       6.843476458183e+00 
 1862       1.011486981374e+01      -1.052082860990e-07       6.845173754952e+00 
 1863       1.011701470490e+01      -1.053874067056e-07       6.846870343683e+00 
 1864       1.011915864060e+01      -1.056223825087e-07       6.848566224960e+00 
 1865       1.012130162165e+01      -1.059167763108e-07       6.850261399332e+00 
 1866       1.012344364879e+01      -1.062741656201e-07       6.851955867315e+00 
 1867       1.012558472270e+01      -1.066981426704e-07       6.853649629392e+00 
 1868       1.012772484403e+01      -1.071923144403e-07       6.855342686013e+00 
 1869       1.012986401334e+01      -1.077603026728e-07       6.857035037593e+00 
 1870       1.013200223115e+01      -1.084057438945e-07       6.858726684514e+00 
 1871       1.013413949792e+01      -1.091322894356e-07       6.860417627126e+00 
 1872       1.013627581407e+01      -1.099436054485e-07       6.862107865742e+00 
 1873       1.013841117994e+01      -1.108433729279e-07       6.863797400645e+00 
 1874       1.014054559603e+01      -1.118344438832e-07       6.865486232206e+00 
 1875       1.014267906367e+01      -1.129163026124e-07       6.867174361270e+00 
 1876       1.014481158431e+01      -1.140875846411e-07       6.868861788777e+00 
 1877       1.014694315939e+01      -1.153469187606e-07       6.870548515634e+00 
 1878       1.014907379026e+01      -1.166929270181e-07       6.872234542719e+00 
 1879       1.015120347826e+01      -1.181242247079e-07       6.873919870877e+00 
 1880       1.015333222463e+01      -1.196394203615e-07       6.875604500924e+00 
 1881       1.015546003061e+01      -1.212371157385e-07       6.877288433644e+00 
 1882       1.015758689734e+01      -1.229159058172e-07       6.878971669788e+00 
 1883       1.015971282594e+01      -1.246743787850e-07       6.880654210079e+00 
 1884       1.016183781746e+01      -1.265111160296e-07       6.882336055205e+00 
 1885       1.016396187291e+01      -1.284246921288e-07       6.884017205825e+00 
 1886       1.016608499324e+01      -1.304136748418e-07       6.885697662566e+00 
 1887       1.016820717936e+01      -1.324766250997e-07       6.887377426021e+00 
 1888       1.017032843209e+01      -1.346120969958e-07       6.889056496755e+00 
 1889       1.017244875225e+01      -1.368186377766e-07       6.890734875299e+00 
 1890       1.017456814057e+01      -1.390947878322e-07       6.892412562151e+00 
 1891       1.017668659774e+01      -1.414390806870e-07       6.894089557780e+00 
 1892       1.017880412439e+01      -1.438500429904e-07       6.895765862621e+00 
 1893       1.018092072110e+01      -1.463261945072e-07       6.897441477076e+00 
 1894       1.018303638839e+01      -1.488660481087e-07       6.899116401518e+00 
 1895       1.018515112675e+01      -1.514681097625e-07       6.900790636284e+00 
 1896       1.018726493660e+01      -1.541308785242e-07       6.902464181682e+00 
 1897       1.018937781829e+01      -1.568528465271e-07       6.904137037985e+00 
 1898       1.019148977232e+01      -1.596315351036e-07       6.905809205558e+00 
 1899       1.019360079985e+01      -1.624605950418e-07       6.907480685224e+00 
 1900       1.019571090218e+01      -1.653326839509e-07       6.909151477899e+00 
 1901       1.019782008056e+01      -1.682404280598e-07       6.910821584472e+00 
 1902       1.019992833618e+01      -1.711764221753e-07       6.912491005799e+00 
 1903       1.020203567019e+01      -1.741332296411e-07       6.914159742707e+00 
 1904       1.020414208368e+01      -1.771033822959e-07       6.915827795995e+00 
 1905       1.020624757770e+01      -1.800793804323e-07       6.917495166430e+00 
 1906       1.020835215324e+01      -1.830536927551e-07       6.919161854750e+00 
 1907       1.021045581125e+01      -1.860187563399e-07       6.920827861663e+00 
 1908       1.021255855261e+01      -1.889669765917e-07       6.922493187847e+00 
 1909       1.021466037818e+01      -1.918907272032e-07       6.924157833949e+00 
 1910       1.021676128875e+01      -1.947823501138e-07       6.925821800587e+00 
 1911       1.021886128506e+01      -1.976341554676e-07       6.927485088347e+00 
 1912       1.022096036779e+01      -2.004384215722e-07       6.929147697787e+00 
 1913       1.022305853758e+01      -2.031873948575e-07       6.930809629432e+00 
 1914       1.022515579503e+01      -2.058732898337e-07       6.932470883777e+00 
 1915       1.022725214067e+01      -2.084882890500e-07       6.934131461289e+00 
 1916       1.022934757498e+01      -2.110245430536e-07       6.935791362401e+00 
 1917       1.023144209840e+01      -2.134741703475e-07       6.937450587517e+00 
 1918       1.023353571131e+01      -2.158292573496e-07       6.939109137009e+00 
 1919       1.023562841403e+01      -2.180818583509e-07       6.940767011220e+00 
 1920       1.023772020685e+01      -2.202239954744e-07       6.942424210461e+00 
 1921       1.023981108998e+01      -2.222476586332e-07       6.944080735011e+00 
 1922       1.024190106379e+01      -2.241455817519e-07       6.945736585235e+00 
 1923       1.024399012933e+01      -2.259135779745e-07       6.947391761937e+00 
 1924       1.024607828777e+01      -2.275482221559e-07       6.949046266006e+00 
 1925       1.024816554025e+01      -2.290460761970e-07       6.950700098304e+00 
 1926       1.025025188785e+01      -2.304036890286e-07       6.952353259665e+00 
 1927       1.025233733162e+01      -2.316175965948e-07       6.954005750893e+00 
 1928       1.025442187255e+01      -2.326843218375e-07       6.955657572765e+00 
 1929       1.025650551157e+01      -2.336003746793e-07       6.957308726029e+00 
 1930       1.025858824959e+01      -2.343622520077e-07       6.958959211404e+00 
 1931       1.026067008744e+01      -2.349664376587e-07       6.960609029578e+00 
 1932       1.026275102592e+01      -2.354094024008e-07       6.962258181215e+00 
 1933       1.026483106578e+01      -2.356876039182e-07       6.963906666946e+00 
 1934       1.026691020772e+01      -2.357974867951e-07       6.965554487375e+00 
 1935       1.026898845238e+01      -2.357354824990e-07       6.967201643076e+00 
 1936       1.027106580036e+01      -2.354980093648e-07       6.968848134594e+00 
 1937       1.027314225223e+01      -2.350814725784e-07       6.970493962444e+00 
 1938       1.027521780847e+01      -2.344822641602e-07       6.972139127115e+00 
 1939       1.027729246953e+01      -2.336967629492e-07       6.973783629063e+00 
 1940       1.027936623583e+01      -2.327213345867e-07       6.975427468716e+00 
 1941       1.028143910771e+01      -2.315523314996e-07       6.977070646473e+00 
 1942       1.028351108548e+01      -2.301860928849e-07       6.978713162702e+00 
 1943       1.028558216938e+01      -2.286189446927e-07       6.980355017744e+00 
 1944       1.028765235962e+01      -2.268471996104e-07       6.981996211907e+00 
 1945       1.028972165635e+01      -2.248671570461e-07       6.983636745473e+00 
 1946       1.029179005988e+01      -2.226765866734e-07       6.985276618800e+00 
 1947       1.029385757124e+01      -2.202791912941e-07       6.986915832661e+00 
 1948       1.029592419166e+01      -2.176801775081e-07       6.988554387910e+00 
 1949       1.029798992227e+01      -2.148847752303e-07       6.990192285374e+00 
 1950       1.030005476419e+01      -2.118982377215e-07       6.991829525852e+00 
 1951       1.030211871850e+01      -2.087258416189e-07       6.993466110117e+00 
 1952       1.030418178620e+01      -2.053728869672e-07       6.995102038913e+00 
 1953       1.030624396827e+01      -2.018446972489e-07       6.996737312958e+00 
 1954       1.030830526564e+01      -1.981466194154e-07       6.998371932941e+00 
 1955       1.031036567919e+01      -1.942840239175e-07       7.000005899524e+00 
 1956       1.031242520975e+01      -1.902623047362e-07       7.001639213342e+00 
 1957       1.031448385811e+01      -1.860868794133e-07       7.003271875000e+00 
 1958       1.031654162501e+01      -1.817631890824e-07       7.004903885077e+00 
 1959       1.031859851115e+01      -1.772966984994e-07       7.006535244124e+00 
 1960       1.032065451717e+01      -1.726928960734e-07       7.008165952664e+00 
 1961       1.032270964368e+01      -1.679572938970e-07       7.009796011191e+00 
 1962       1.032476389122e+01      -1.630954277778e-07       7.011425420172e+00 
 1963       1.032681726030e+01      -1.581128572682e-07       7.013054180044e+00 
 1964       1.032886975139e+01      -1.530151656970e-07       7.014682291219e+00 
 1965       1.033092136489e+01      -1.478079601996e-07       7.016309754078e+00 
 1966       1.033297210116e+01      -1.424968717486e-07       7.017936568974e+00 
 1967       1.033502196054e+01      -1.370875551851e-07       7.019562736233e+00 
 1968       1.033707094327e+01      -1.315856892490e-07       7.021188256150e+00 
 1969       1.033911904959e+01      -1.259969766098e-07       7.022813128995e+00 
 1970       1.034116627987e+01      -1.203274947816e-07       7.024437355112e+00 
 1971       1.034321263517e+01      -1.145847516569e-07       7.026060935240e+00 
 1972       1.034525811675e+01      -1.087766378759e-07       7.027683870198e+00 
 1973       1.034730272580e+01      -1.029110766963e-07       7.029306160779e+00 
 1974       1.034934646345e+01      -9.699602403429e-08       7.030927807749e+00 
 1975       1.035138933083e+01      -9.103946850655e-08       7.032548811848e+00 
 1976       1.035343132898e+01      -8.504943147158e-08       7.034169173789e+00 
 1977       1.035547245892e+01      -7.903396707134e-08       7.035788894260e+00 
 1978       1.035751272164e+01      -7.300116227284e-08       7.037407973921e+00 
 1979       1.035955211804e+01      -6.695913690968e-08       7.039026413405e+00 
 1980       1.036159064903e+01      -6.091604372363e-08       7.040644213321e+00 
 1981       1.036362831544e+01      -5.488006840621e-08       7.042261374248e+00 
 1982       1.036566511806e+01      -4.885942964026e-08       7.043877896740e+00 
 1983       1.036770105765e+01      -4.286237914148e-08       7.045493781325e+00 
 1984       1.036973613492e+01      -3.689720170003e-08       7.047109028502e+00 
 1985       1.037177035052e+01      -3.097221522211e-08       7.048723638744e+00 
