# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:dens[1]-dens[1]        3:dens[1]-dens[2]        4:dens[1]-dens[3]        5:dens[1]-dens[4]        6:dens[1]-dens[5]        7:dens[2]-dens[2]        8:dens[2]-dens[3]        9:dens[2]-dens[4]       10:dens[2]-dens[5]       11:dens[3]-dens[3]       12:dens[3]-dens[4]       13:dens[3]-dens[5]       14:dens[4]-dens[4]       15:dens[4]-dens[5]       16:dens[5]-dens[5]    
 3564       1.242337661899e+01      -3.935794292740e-06      -4.899013061246e-08       1.159847090041e-06       6.755925759517e-07       6.915032180460e+00       1.473840495488e-06      -3.584415077884e-07      -1.754446865278e-07       4.583666988721e+00       5.856544665209e-07       2.328189935393e-07       3.274588863911e+00       8.492543613050e-09       2.450630330375e+00 
 3565       1.242436346760e+01      -4.383749830702e-06       1.695361514163e-07       1.145288779093e-06       6.690314808540e-07       6.915854458556e+00       1.484762582385e-06      -3.284873121441e-07      -1.582719228596e-07       4.584282666541e+00       5.848049113137e-07       2.323455658524e-07       3.275062556121e+00       5.596233866094e-09       2.451003835521e+00 
 3566       1.242534982961e+01      -4.822349147756e-06       3.937588973605e-07       1.124751246179e-06       6.591842567701e-07       6.916676539858e+00       1.495590639075e-06      -2.986423460420e-07      -1.411943344826e-07       4.584898208822e+00       5.836179390895e-07       2.316615519688e-07       3.275536148832e+00       2.817722184421e-09       2.451377264987e+00 
 3567       1.242633572092e+01      -5.244804565451e-06       6.212506157979e-07       1.098515293246e-06       6.462033254715e-07       6.917498425744e+00       1.506233374470e-06      -2.691047484978e-07      -1.243214184372e-07       4.585513615484e+00       5.821405613008e-07       2.307909767691e-07       3.276009642087e+00       1.558911775270e-10       2.451750618813e+00 
 3568       1.242732115743e+01      -5.644313209480e-06       8.495783553155e-07       1.066862368905e-06       6.302414598645e-07       6.918320117589e+00       1.516599293023e-06      -2.400731025368e-07      -1.077629170358e-07       4.586128886447e+00       5.804198957889e-07       2.297579196110e-07       3.276483035927e+00      -2.390379390685e-09       2.452123897038e+00 
 3569       1.242830615509e+01      -6.014056999049e-06       1.076303700679e-06       1.030074568896e-06       6.114517842381e-07       6.919141616772e+00       1.526596694586e-06      -2.117464355047e-07      -9.162881803460e-08       4.586744021629e+00       5.785031668595e-07       2.285865143681e-07       3.276956330393e+00      -4.822212603979e-09       2.452497099702e+00 
 3570       1.242929072987e+01      -6.347202636227e-06       1.298982769006e-06       9.884346365389e-07       5.899877745126e-07       6.919962924668e+00       1.536133674267e-06      -1.843242193792e-07      -7.602935480525e-08       4.587359020943e+00       5.764377053564e-07       2.273009494677e-07       3.277429525523e+00      -7.140734395857e-09       2.452870226843e+00 
 3571       1.243027489777e+01      -6.636901595312e-06       1.515166205933e-06       9.422259631935e-07       5.660032584875e-07       6.920784042657e+00       1.545118122286e-06      -1.580063710804e-07      -6.107500650693e-08       4.587973884305e+00       5.742709487373e-07       2.259254679297e-07       3.277902621355e+00      -9.347073551639e-09       2.453243278498e+00 
 3572       1.243125867483e+01      -6.876290112187e-06       1.722399181788e-06       8.917325887157e-07       5.396524160897e-07       6.921604972116e+00       1.553457723834e-06      -1.329932527821e-07      -4.687649825796e-08       4.588588611625e+00       5.720504411477e-07       2.244843674046e-07       3.278375617927e+00      -1.144236171053e-08       2.453616254703e+00 
 3573       1.243224207710e+01      -7.058489173680e-06       1.918221387765e-06       8.372392019146e-07       5.110897796219e-07       6.922425714422e+00       1.561059958927e-06      -1.094856722228e-07      -3.354480130754e-08       4.589203202812e+00       5.698238334964e-07       2.230020002115e-07       3.278848515274e+00      -1.342773336770e-08       2.453989155495e+00 
 3574       1.243322512069e+01      -7.176604506923e-06       2.100167032086e-06       7.790311410099e-07       4.804702340107e-07       6.923246270955e+00       1.567832102265e-06      -8.768488301660e-08      -2.119113320762e-08       4.589817657776e+00       5.676388835296e-07       2.215027733771e-07       3.279321313432e+00      -1.530432587636e-08       2.454361980908e+00 
 3575       1.243420782170e+01      -7.223726568710e-06       2.265764836180e-06       7.173943940881e-07       4.479490170546e-07       6.924066643093e+00       1.573681223088e-06      -6.779258496434e-08      -9.926957984646e-09       4.590431976420e+00       5.655434559061e-07       2.200111486734e-07       3.279794012434e+00      -1.707327944981e-08       2.454734730977e+00 
 3576       1.243519019629e+01      -7.192930534859e-06       2.412538030851e-06       6.526155995605e-07       4.136817196725e-07       6.924886832214e+00       1.578514185030e-06      -5.001092436454e-08       1.360136886835e-10       4.591046158650e+00       5.635855222721e-07       2.185516426564e-07       3.280266612312e+00      -1.873573716357e-08       2.455107405736e+00 
 3577       1.243617226065e+01      -7.077276289570e-06       2.538004352447e-06       5.849820466197e-07       3.778242861517e-07       6.925706839697e+00       1.582237645983e-06      -3.454249432443e-08       8.885824321604e-09       4.591660204366e+00       5.618131613357e-07       2.171488267042e-07       3.280739113100e+00      -2.029284495737e-08       2.455480005218e+00 
 3578       1.243715402882e+01      -6.872328682646e-06       2.640250638676e-06       5.148270639796e-07       3.405545645409e-07       6.926526666524e+00       1.584762785333e-06      -2.151877722225e-08       1.624925610937e-08       4.592274113519e+00       5.602686169307e-07       2.158247826171e-07       3.281211514828e+00      -2.174709948868e-08       2.455852529453e+00 
 3579       1.243813550614e+01      -6.583729592516e-06       2.719659193196e-06       4.426663881477e-07       3.021370536993e-07       6.927346312076e+00       1.586019507122e-06      -1.078515148179e-08       2.230896512857e-08       4.592887886252e+00       5.589704454876e-07       2.145914579629e-07       3.281683817529e+00      -2.310639771606e-08       2.456224978459e+00 
 3580       1.243911669582e+01      -6.219656845230e-06       2.777188481855e-06       3.690623544147e-07       2.628584218448e-07       6.928165775331e+00       1.585942294757e-06      -2.115005144623e-09       2.718682639633e-08       4.593501522756e+00       5.579312956163e-07       2.134582795077e-07       3.282156021239e+00      -2.438000390066e-08       2.456597352253e+00 
 3581       1.244009760105e+01      -5.788306775912e-06       2.813799176703e-06       2.945785601748e-07       2.230059809413e-07       6.928985055264e+00       1.584465488808e-06       4.718786604891e-09       3.100499095464e-08       4.594115023221e+00       5.571638434954e-07       2.124346948251e-07       3.282628125988e+00      -2.557720327568e-08       2.456969650850e+00 
 3582       1.244107822502e+01      -5.297894241734e-06       2.830454157548e-06       2.197798658075e-07       1.828676871489e-07       6.929804150843e+00       1.581523286908e-06       9.943861799094e-09       3.388588606394e-08       4.594728387837e+00       5.566807928921e-07       2.115301723107e-07       3.283100131810e+00      -2.670730206115e-08       2.457341874264e+00 
 3583       1.244205857093e+01      -4.756652634892e-06       2.828118513510e-06       1.452323955605e-07       1.427321412739e-07       6.930623061031e+00       1.577049743654e-06       1.378837204660e-08       3.595221539666e-08       4.595341616791e+00       5.564948751808e-07       2.107542011967e-07       3.283572038734e+00      -2.777962747856e-08       2.457714022509e+00 
 3584       1.244303864196e+01      -4.172833895582e-06       2.807759544579e-06       7.150353843171e-08       1.028885892189e-07       6.931441784786e+00       1.570978770509e-06       1.648098289183e-08       3.732695923075e-08       4.595954710269e+00       5.566188493625e-07       2.101162915663e-07       3.284043846790e+00      -2.880352776562e-08       2.458086095598e+00 
 3585       1.244401844131e+01      -3.554708524977e-06       2.770346763165e-06      -8.380509482862e-10       6.362692243308e-08       6.932260321061e+00       1.563244135702e-06       1.825087417458e-08       3.813337464329e-08       4.596567668457e+00       5.570655020835e-07       2.096259743679e-07       3.284515556006e+00      -2.978837219096e-08       2.458458093542e+00 
 3586       1.244499797218e+01      -2.910565598202e-06       2.716851895659e-06      -7.122245143381e-08       2.523767836244e-08       6.933078668804e+00       1.553779464131e-06       1.932774038954e-08       3.849499570403e-08       4.597180491538e+00       5.578476476549e-07       2.092928014300e-07       3.284987166409e+00      -3.074355106878e-08       2.458830016354e+00 
 3587       1.244597723777e+01      -2.248712777314e-06       2.648248883983e-06      -1.390784744818e-07      -1.198795910032e-08       6.933896826958e+00       1.542518237261e-06       1.994179104588e-08       3.853563366892e-08       4.597793179695e+00       5.589781280712e-07       2.091263454756e-07       3.285458678026e+00      -3.167847577362e-08       2.459201864044e+00 
 3588       1.244695624128e+01      -1.577476324272e-06       2.565513887151e-06      -2.038336632693e-07      -4.775815916554e-08       6.934714794460e+00       1.529393793028e-06       2.032375102675e-08       3.837937717372e-08       4.598405733109e+00       5.604698130300e-07       2.091362001362e-07       3.285930090882e+00      -3.260257875503e-08       2.459573636621e+00 
 3589       1.244793498590e+01      -9.052011139187e-07       2.469625282818e-06      -2.649142918112e-07      -8.178044369641e-08       6.935532570243e+00       1.514339325739e-06       2.070486094886e-08       3.815059242751e-08       4.599018151960e+00       5.623355999505e-07       2.093319799668e-07       3.286401405001e+00      -3.352531355230e-08       2.459945334094e+00 
 3590       1.244891347483e+01      -2.402506469554e-07       2.361563668839e-06      -3.217453640780e-07      -1.137616867589e-07       6.936350153233e+00       1.497287885974e-06       2.131687752203e-08       3.797392340627e-08       4.599630436426e+00       5.645884139928e-07       2.097233204603e-07       3.286872620406e+00      -3.445615480911e-08       2.460316956473e+00 
 3591       1.244989171128e+01       4.089929370835e-07       2.242311864825e-06      -3.737506131131e-07      -1.434081141716e-07       6.937167542353e+00       1.478172380485e-06       2.239207390872e-08       3.797429204646e-08       4.600242586687e+00       5.672412080774e-07       2.103198780615e-07       3.287343737119e+00      -3.540459828831e-08       2.460688503763e+00 
 3592       1.245086969844e+01       1.034128846853e-06       2.112854913695e-06      -4.203525001506e-07      -1.704253030556e-07       6.937984736520e+00       1.456925572100e-06       2.416324008357e-08       3.827689843855e-08       4.600854602916e+00       5.703069629034e-07       2.111313301822e-07       3.287814755161e+00      -3.638016088656e-08       2.461059975972e+00 
 3593       1.245184743952e+01       1.626737626220e-06       1.974180083234e-06      -4.609722137332e-07      -1.945181813843e-07       6.938801734644e+00       1.433480079620e-06       2.686368319298e-08       3.900722102057e-08       4.601466485290e+00       5.737986869684e-07       2.121673752152e-07       3.288285674551e+00      -3.739238064906e-08       2.461431373106e+00 
 3594       1.245282493772e+01       2.178381141290e-06       1.827276867645e-06      -4.950296688292e-07      -2.153910275332e-07       6.939618535634e+00       1.407768377725e-06       3.072722791463e-08       4.029101677170e-08       4.602078233982e+00       5.777294165873e-07       2.134377325490e-07       3.288756495309e+00      -3.845081678428e-08       2.461802695170e+00 
 3595       1.245380219625e+01       2.680602567428e-06       1.673136989108e-06      -5.219435059508e-07      -2.327474698300e-07       6.940435138389e+00       1.379722796872e-06       3.598821681703e-08       4.225432140581e-08       4.602689849164e+00       5.821122159111e-07       2.149521425822e-07       3.289227217452e+00      -3.956504967860e-08       2.462173942167e+00 
 3596       1.245477921831e+01       3.124926376284e-06       1.512754399335e-06      -5.411310902713e-07      -2.462904861042e-07       6.941251541807e+00       1.349275523196e-06       4.288151071910e-08       4.502344956504e-08       4.603301331007e+00       5.869601769464e-07       2.167203667379e-07       3.289697840996e+00      -4.074468091109e-08       2.462545114102e+00 
