#       q          E0lin        Elin         E2lin      E0loop220    E0loop130    E0loop22     E0loop13     E2loop22     E2loop13      E1loop       E3loop         Xi          Zeta          Chi        U10lin         U3           U11          U20          V10          V12          X10          Y10          X20          Y20     
2.681902e-03 1.075461e+02 1.075459e+02 1.070763e-04 3.755308e+00 1.947944e+01 3.753576e+00 1.947405e+01 7.515221e-04 2.438784e-03 -3.654134e-05 -8.759317e-06 1.476426e+02 4.148596e+03 9.456621e+02 -1.557955e-01 -1.928332e+00 -8.073288e+00 -7.149919e+00 1.882587e+00 1.878909e+00 8.696165e-03 1.601384e-02 4.704293e-03 -9.711420e-04
2.689942e-03 1.075461e+02 1.075459e+02 1.075512e-04 3.755308e+00 1.947944e+01 3.753566e+00 1.947402e+01 7.545981e-04 2.447861e-03 -3.671387e-05 -8.814101e-06 1.474389e+02 4.137185e+03 9.431559e+02 -1.560483e-01 -1.929532e+00 -8.077576e+00 -7.156440e+00 1.884089e+00 1.879447e+00 8.716279e-03 1.607539e-02 4.719610e-03 -9.743960e-04
2.698007e-03 1.075461e+02 1.075459e+02 1.080282e-04 3.755308e+00 1.947944e+01 3.753556e+00 1.947399e+01 7.576847e-04 2.456968e-03 -3.690044e-05 -8.869227e-06 1.472355e+02 4.125805e+03 9.406564e+02 -1.563015e-01 -1.930730e+00 -8.081855e+00 -7.162943e+00 1.885586e+00 1.879985e+00 8.736477e-03 1.613714e-02 4.734977e-03 -9.776610e-04
2.706096e-03 1.075461e+02 1.075459e+02 1.085073e-04 3.755308e+00 1.947944e+01 3.753546e+00 1.947396e+01 7.607820e-04 2.466107e-03 -3.707704e-05 -8.924697e-06 1.470323e+02 4.114456e+03 9.381635e+02 -1.565551e-01 -1.931926e+00 -8.086127e+00 -7.169428e+00 1.887076e+00 1.880523e+00 8.756758e-03 1.619910e-02 4.750393e-03 -9.809369e-04
2.714209e-03 1.075461e+02 1.075459e+02 1.089885e-04 3.755308e+00 1.947944e+01 3.753536e+00 1.947393e+01 7.638899e-04 2.475275e-03 -3.724211e-05 -8.980515e-06 1.468294e+02 4.103137e+03 9.356773e+02 -1.568090e-01 -1.933121e+00 -8.090392e+00 -7.175894e+00 1.888560e+00 1.881061e+00 8.777123e-03 1.626127e-02 4.765859e-03 -9.842238e-04
2.722347e-03 1.075461e+02 1.075459e+02 1.094719e-04 3.755308e+00 1.947944e+01 3.753526e+00 1.947389e+01 7.670085e-04 2.484475e-03 -3.743331e-05 -9.036681e-06 1.466268e+02 4.091850e+03 9.331976e+02 -1.570634e-01 -1.934314e+00 -8.094649e+00 -7.182343e+00 1.890038e+00 1.881599e+00 8.797573e-03 1.632365e-02 4.781375e-03 -9.875217e-04
2.730509e-03 1.075461e+02 1.075459e+02 1.099574e-04 3.755308e+00 1.947944e+01 3.753516e+00 1.947386e+01 7.701378e-04 2.493706e-03 -3.760912e-05 -9.093199e-06 1.464244e+02 4.080592e+03 9.307244e+02 -1.573182e-01 -1.935505e+00 -8.098898e+00 -7.188773e+00 1.891509e+00 1.882137e+00 8.818107e-03 1.638624e-02 4.796940e-03 -9.908307e-04
2.738696e-03 1.075461e+02 1.075459e+02 1.104451e-04 3.755308e+00 1.947944e+01 3.753506e+00 1.947383e+01 7.732778e-04 2.502968e-03 -3.778622e-05 -9.150071e-06 1.462223e+02 4.069365e+03 9.282579e+02 -1.575734e-01 -1.936695e+00 -8.103139e+00 -7.195185e+00 1.892974e+00 1.882675e+00 8.838726e-03 1.644903e-02 4.812556e-03 -9.941508e-04
2.746907e-03 1.075461e+02 1.075459e+02 1.109349e-04 3.755308e+00 1.947944e+01 3.753496e+00 1.947380e+01 7.764286e-04 2.512262e-03 -3.798996e-05 -9.207298e-06 1.460205e+02 4.058168e+03 9.257979e+02 -1.578290e-01 -1.937883e+00 -8.107373e+00 -7.201578e+00 1.894433e+00 1.883213e+00 8.859431e-03 1.651204e-02 4.828222e-03 -9.974819e-04
2.755142e-03 1.075461e+02 1.075459e+02 1.114269e-04 3.755308e+00 1.947944e+01 3.753486e+00 1.947377e+01 7.795901e-04 2.521586e-03 -3.816439e-05 -9.264883e-06 1.458189e+02 4.047002e+03 9.233443e+02 -1.580850e-01 -1.939069e+00 -8.111599e+00 -7.207952e+00 1.895885e+00 1.883751e+00 8.880220e-03 1.657525e-02 4.843939e-03 -1.000824e-03
2.763402e-03 1.075461e+02 1.075459e+02 1.119211e-04 3.755308e+00 1.947944e+01 3.753476e+00 1.947373e+01 7.827624e-04 2.530943e-03 -3.835467e-05 -9.322828e-06 1.456177e+02 4.035866e+03 9.208973e+02 -1.583414e-01 -1.940253e+00 -8.115818e+00 -7.214308e+00 1.897331e+00 1.884289e+00 8.901096e-03 1.663868e-02 4.859706e-03 -1.004178e-03
2.771688e-03 1.075461e+02 1.075459e+02 1.124174e-04 3.755308e+00 1.947944e+01 3.753466e+00 1.947370e+01 7.859455e-04 2.540330e-03 -3.853354e-05 -9.381136e-06 1.454166e+02 4.024760e+03 9.184568e+02 -1.585982e-01 -1.941436e+00 -8.120028e+00 -7.220644e+00 1.898770e+00 1.884827e+00 8.922057e-03 1.670231e-02 4.875523e-03 -1.007543e-03
2.779997e-03 1.075461e+02 1.075459e+02 1.129160e-04 3.755308e+00 1.947944e+01 3.753455e+00 1.947367e+01 7.891394e-04 2.549749e-03 -3.873847e-05 -9.439808e-06 1.452159e+02 4.013683e+03 9.160228e+02 -1.588554e-01 -1.942617e+00 -8.124232e+00 -7.226962e+00 1.900202e+00 1.885365e+00 8.943105e-03 1.676616e-02 4.891392e-03 -1.010919e-03
2.788332e-03 1.075461e+02 1.075459e+02 1.134168e-04 3.755308e+00 1.947944e+01 3.753445e+00 1.947364e+01 7.923442e-04 2.559201e-03 -3.891949e-05 -9.498848e-06 1.450154e+02 4.002637e+03 9.135951e+02 -1.591131e-01 -1.943796e+00 -8.128427e+00 -7.233260e+00 1.901628e+00 1.885903e+00 8.964240e-03 1.683022e-02 4.907312e-03 -1.014306e-03
2.796692e-03 1.075461e+02 1.075459e+02 1.139198e-04 3.755308e+00 1.947944e+01 3.753435e+00 1.947361e+01 7.955598e-04 2.568683e-03 -3.910765e-05 -9.558256e-06 1.448152e+02 3.991621e+03 9.111740e+02 -1.593711e-01 -1.944974e+00 -8.132615e+00 -7.239538e+00 1.903047e+00 1.886441e+00 8.985462e-03 1.689449e-02 4.923283e-03 -1.017705e-03
2.805077e-03 1.075461e+02 1.075459e+02 1.144250e-04 3.755308e+00 1.947944e+01 3.753424e+00 1.947357e+01 7.987863e-04 2.578198e-03 -3.930605e-05 -9.618036e-06 1.446152e+02 3.980634e+03 9.087592e+02 -1.596295e-01 -1.946149e+00 -8.136796e+00 -7.245797e+00 1.904460e+00 1.886979e+00 9.006770e-03 1.695897e-02 4.939305e-03 -1.021115e-03
2.813487e-03 1.075461e+02 1.075459e+02 1.149325e-04 3.755308e+00 1.947944e+01 3.753414e+00 1.947354e+01 8.020236e-04 2.587745e-03 -3.949289e-05 -9.678190e-06 1.444155e+02 3.969677e+03 9.063509e+02 -1.598884e-01 -1.947323e+00 -8.140968e+00 -7.252036e+00 1.905865e+00 1.887518e+00 9.028167e-03 1.702366e-02 4.955379e-03 -1.024537e-03
2.821922e-03 1.075461e+02 1.075459e+02 1.154422e-04 3.755308e+00 1.947944e+01 3.753403e+00 1.947351e+01 8.052719e-04 2.597323e-03 -3.967742e-05 -9.738720e-06 1.442161e+02 3.958750e+03 9.039489e+02 -1.601476e-01 -1.948496e+00 -8.145133e+00 -7.258256e+00 1.907264e+00 1.888056e+00 9.049651e-03 1.708857e-02 4.971505e-03 -1.027970e-03
2.830383e-03 1.075461e+02 1.075459e+02 1.159542e-04 3.755308e+00 1.947944e+01 3.753393e+00 1.947347e+01 8.085311e-04 2.606934e-03 -3.987914e-05 -9.799629e-06 1.440169e+02 3.947852e+03 9.015533e+02 -1.604073e-01 -1.949666e+00 -8.149291e+00 -7.264455e+00 1.908656e+00 1.888594e+00 9.071223e-03 1.715370e-02 4.987683e-03 -1.031415e-03
2.838869e-03 1.075461e+02 1.075459e+02 1.164685e-04 3.755308e+00 1.947944e+01 3.753382e+00 1.947344e+01 8.118013e-04 2.616577e-03 -4.007745e-05 -9.860919e-06 1.438180e+02 3.936983e+03 8.991640e+02 -1.606674e-01 -1.950835e+00 -8.153440e+00 -7.270635e+00 1.910042e+00 1.889132e+00 9.092884e-03 1.721903e-02 5.003913e-03 -1.034871e-03
2.847380e-03 1.075461e+02 1.075459e+02 1.169850e-04 3.755308e+00 1.947944e+01 3.753372e+00 1.947341e+01 8.150824e-04 2.626253e-03 -4.026025e-05 -9.922592e-06 1.436194e+02 3.926144e+03 8.967811e+02 -1.609279e-01 -1.952002e+00 -8.157582e+00 -7.276794e+00 1.911420e+00 1.889670e+00 9.114633e-03 1.728459e-02 5.020195e-03 -1.038339e-03
2.855917e-03 1.075461e+02 1.075459e+02 1.175039e-04 3.755308e+00 1.947944e+01 3.753361e+00 1.947337e+01 8.183745e-04 2.635961e-03 -4.047799e-05 -9.984650e-06 1.434210e+02 3.915334e+03 8.944045e+02 -1.611888e-01 -1.953167e+00 -8.161717e+00 -7.282932e+00 1.912791e+00 1.890208e+00 9.136472e-03 1.735036e-02 5.036529e-03 -1.041818e-03
2.864479e-03 1.075461e+02 1.075459e+02 1.180250e-04 3.755308e+00 1.947944e+01 3.753350e+00 1.947334e+01 8.216776e-04 2.645701e-03 -4.065857e-05 -1.004710e-05 1.432229e+02 3.904554e+03 8.920342e+02 -1.614501e-01 -1.954330e+00 -8.165844e+00 -7.289051e+00 1.914156e+00 1.890746e+00 9.158400e-03 1.741634e-02 5.052916e-03 -1.045309e-03
2.873068e-03 1.075461e+02 1.075459e+02 1.185484e-04 3.755308e+00 1.947944e+01 3.753340e+00 1.947331e+01 8.249917e-04 2.655475e-03 -4.086857e-05 -1.010993e-05 1.430251e+02 3.893802e+03 8.896701e+02 -1.617118e-01 -1.955492e+00 -8.169963e+00 -7.295148e+00 1.915513e+00 1.891285e+00 9.180417e-03 1.748254e-02 5.069355e-03 -1.048812e-03
2.881681e-03 1.075461e+02 1.075459e+02 1.190742e-04 3.755308e+00 1.947944e+01 3.753329e+00 1.947327e+01 8.283168e-04 2.665281e-03 -4.106659e-05 -1.017316e-05 1.428275e+02 3.883080e+03 8.873124e+02 -1.619740e-01 -1.956652e+00 -8.174075e+00 -7.301225e+00 1.916864e+00 1.891823e+00 9.202524e-03 1.754896e-02 5.085848e-03 -1.052326e-03
2.890321e-03 1.075461e+02 1.075459e+02 1.196023e-04 3.755308e+00 1.947944e+01 3.753318e+00 1.947324e+01 8.316530e-04 2.675119e-03 -4.128133e-05 -1.023679e-05 1.426301e+02 3.872387e+03 8.849609e+02 -1.622365e-01 -1.957810e+00 -8.178179e+00 -7.307281e+00 1.918207e+00 1.892361e+00 9.224722e-03 1.761559e-02 5.102393e-03 -1.055853e-03
2.898987e-03 1.075461e+02 1.075459e+02 1.201327e-04 3.755308e+00 1.947944e+01 3.753307e+00 1.947321e+01 8.350002e-04 2.684991e-03 -4.148046e-05 -1.030081e-05 1.424331e+02 3.861722e+03 8.826156e+02 -1.624995e-01 -1.958967e+00 -8.182275e+00 -7.313316e+00 1.919543e+00 1.892899e+00 9.247010e-03 1.768245e-02 5.118992e-03 -1.059391e-03
2.907678e-03 1.075461e+02 1.075459e+02 1.206655e-04 3.755308e+00 1.947944e+01 3.753296e+00 1.947317e+01 8.383586e-04 2.694896e-03 -4.167785e-05 -1.036524e-05 1.422363e+02 3.851086e+03 8.802765e+02 -1.627629e-01 -1.960121e+00 -8.186364e+00 -7.319329e+00 1.920872e+00 1.893437e+00 9.269389e-03 1.774952e-02 5.135644e-03 -1.062941e-03
2.916396e-03 1.075461e+02 1.075459e+02 1.212007e-04 3.755308e+00 1.947944e+01 3.753286e+00 1.947314e+01 8.417280e-04 2.704834e-03 -4.188821e-05 -1.043007e-05 1.420397e+02 3.840479e+03 8.779436e+02 -1.630267e-01 -1.961274e+00 -8.190445e+00 -7.325321e+00 1.922194e+00 1.893976e+00 9.291858e-03 1.781681e-02 5.152350e-03 -1.066503e-03
2.925140e-03 1.075461e+02 1.075459e+02 1.217382e-04 3.755308e+00 1.947944e+01 3.753275e+00 1.947310e+01 8.451086e-04 2.714805e-03 -4.208745e-05 -1.049530e-05 1.418435e+02 3.829901e+03 8.756169e+02 -1.632909e-01 -1.962425e+00 -8.194519e+00 -7.331292e+00 1.923509e+00 1.894514e+00 9.314420e-03 1.788432e-02 5.169110e-03 -1.070077e-03
2.933910e-03 1.075461e+02 1.075459e+02 1.222781e-04 3.755308e+00 1.947944e+01 3.753264e+00 1.947307e+01 8.485003e-04 2.724810e-03 -4.230459e-05 -1.056094e-05 1.416474e+02 3.819351e+03 8.732964e+02 -1.635556e-01 -1.963575e+00 -8.198585e+00 -7.337241e+00 1.924816e+00 1.895052e+00 9.337073e-03 1.795205e-02 5.185923e-03 -1.073663e-03
2.942706e-03 1.075461e+02 1.075459e+02 1.228204e-04 3.755308e+00 1.947944e+01 3.753253e+00 1.947303e+01 8.519031e-04 2.734847e-03 -4.250339e-05 -1.062699e-05 1.414517e+02 3.808830e+03 8.709820e+02 -1.638206e-01 -1.964722e+00 -8.202643e+00 -7.343169e+00 1.926116e+00 1.895590e+00 9.359818e-03 1.802000e-02 5.202791e-03 -1.077260e-03
2.951529e-03 1.075461e+02 1.075459e+02 1.233651e-04 3.755308e+00 1.947944e+01 3.753241e+00 1.947300e+01 8.553171e-04 2.744919e-03 -4.272379e-05 -1.069345e-05 1.412562e+02 3.798337e+03 8.686738e+02 -1.640861e-01 -1.965868e+00 -8.206694e+00 -7.349074e+00 1.927408e+00 1.896129e+00 9.382655e-03 1.808817e-02 5.219712e-03 -1.080870e-03
2.960378e-03 1.075461e+02 1.075459e+02 1.239122e-04 3.755308e+00 1.947944e+01 3.753230e+00 1.947297e+01 8.587423e-04 2.755024e-03 -4.293118e-05 -1.076033e-05 1.410610e+02 3.787873e+03 8.663717e+02 -1.643520e-01 -1.967012e+00 -8.210737e+00 -7.354958e+00 1.928694e+00 1.896667e+00 9.405585e-03 1.815656e-02 5.236688e-03 -1.084492e-03
2.969253e-03 1.075461e+02 1.075459e+02 1.244618e-04 3.755308e+00 1.947944e+01 3.753219e+00 1.947293e+01 8.621787e-04 2.765163e-03 -4.315352e-05 -1.082763e-05 1.408660e+02 3.777437e+03 8.640757e+02 -1.646183e-01 -1.968154e+00 -8.214773e+00 -7.360819e+00 1.929972e+00 1.897205e+00 9.428608e-03 1.822517e-02 5.253719e-03 -1.088127e-03
2.978156e-03 1.075461e+02 1.075459e+02 1.250138e-04 3.755308e+00 1.947944e+01 3.753208e+00 1.947290e+01 8.656263e-04 2.775335e-03 -4.336140e-05 -1.089535e-05 1.406712e+02 3.767029e+03 8.617857e+02 -1.648850e-01 -1.969294e+00 -8.218801e+00 -7.366659e+00 1.931242e+00 1.897743e+00 9.451724e-03 1.829400e-02 5.270805e-03 -1.091773e-03
2.987085e-03 1.075461e+02 1.075459e+02 1.255682e-04 3.755308e+00 1.947944e+01 3.753197e+00 1.947286e+01 8.690851e-04 2.785542e-03 -4.358188e-05 -1.096349e-05 1.404768e+02 3.756649e+03 8.595019e+02 -1.651522e-01 -1.970433e+00 -8.222821e+00 -7.372476e+00 1.932505e+00 1.898282e+00 9.474933e-03 1.836306e-02 5.287945e-03 -1.095432e-03
2.996040e-03 1.075461e+02 1.075458e+02 1.261251e-04 3.755308e+00 1.947944e+01 3.753185e+00 1.947282e+01 8.725552e-04 2.795783e-03 -4.378363e-05 -1.103206e-05 1.402826e+02 3.746297e+03 8.572240e+02 -1.654198e-01 -1.971570e+00 -8.226834e+00 -7.378270e+00 1.933760e+00 1.898820e+00 9.498237e-03 1.843234e-02 5.305140e-03 -1.099102e-03
3.005023e-03 1.075461e+02 1.075458e+02 1.266845e-04 3.755308e+00 1.947944e+01 3.753174e+00 1.947279e+01 8.760365e-04 2.806057e-03 -4.400772e-05 -1.110106e-05 1.400886e+02 3.735974e+03 8.549523e+02 -1.656878e-01 -1.972705e+00 -8.230839e+00 -7.384042e+00 1.935008e+00 1.899358e+00 9.521634e-03 1.850185e-02 5.322391e-03 -1.102786e-03
3.014032e-03 1.075461e+02 1.075458e+02 1.272463e-04 3.755308e+00 1.947944e+01 3.753163e+00 1.947275e+01 8.795291e-04 2.816366e-03 -4.422233e-05 -1.117049e-05 1.398949e+02 3.725678e+03 8.526865e+02 -1.659562e-01 -1.973838e+00 -8.234837e+00 -7.389791e+00 1.936248e+00 1.899896e+00 9.545126e-03 1.857157e-02 5.339697e-03 -1.106481e-03
3.023069e-03 1.075461e+02 1.075458e+02 1.278107e-04 3.755308e+00 1.947944e+01 3.753151e+00 1.947272e+01 8.830330e-04 2.826710e-03 -4.445010e-05 -1.124035e-05 1.397015e+02 3.715410e+03 8.504267e+02 -1.662251e-01 -1.974970e+00 -8.238827e+00 -7.395517e+00 1.937481e+00 1.900435e+00 9.568712e-03 1.864153e-02 5.357059e-03 -1.110189e-03
3.032132e-03 1.075461e+02 1.075458e+02 1.283775e-04 3.755308e+00 1.947944e+01 3.753140e+00 1.947268e+01 8.865483e-04 2.837087e-03 -4.465733e-05 -1.131065e-05 1.395083e+02 3.705169e+03 8.481730e+02 -1.664943e-01 -1.976099e+00 -8.242810e+00 -7.401220e+00 1.938706e+00 1.900973e+00 9.592394e-03 1.871170e-02 5.374477e-03 -1.113910e-03
3.041223e-03 1.075461e+02 1.075458e+02 1.289469e-04 3.755308e+00 1.947944e+01 3.753128e+00 1.947265e+01 8.900748e-04 2.847500e-03 -4.488782e-05 -1.138139e-05 1.393154e+02 3.694957e+03 8.459252e+02 -1.667640e-01 -1.977227e+00 -8.246785e+00 -7.406899e+00 1.939923e+00 1.901511e+00 9.616171e-03 1.878211e-02 5.391951e-03 -1.117642e-03
3.050341e-03 1.075461e+02 1.075458e+02 1.295187e-04 3.755308e+00 1.947944e+01 3.753117e+00 1.947261e+01 8.936127e-04 2.857946e-03 -4.511312e-05 -1.145258e-05 1.391227e+02 3.684772e+03 8.436834e+02 -1.670342e-01 -1.978353e+00 -8.250753e+00 -7.412556e+00 1.941132e+00 1.902050e+00 9.640043e-03 1.885274e-02 5.409481e-03 -1.121388e-03
3.059487e-03 1.075461e+02 1.075458e+02 1.300932e-04 3.755308e+00 1.947944e+01 3.753105e+00 1.947257e+01 8.971619e-04 2.868428e-03 -4.532623e-05 -1.152420e-05 1.389303e+02 3.674614e+03 8.414475e+02 -1.673047e-01 -1.979478e+00 -8.254713e+00 -7.418189e+00 1.942334e+00 1.902588e+00 9.664012e-03 1.892359e-02 5.427067e-03 -1.125146e-03
3.068659e-03 1.075461e+02 1.075458e+02 1.306701e-04 3.755308e+00 1.947944e+01 3.753094e+00 1.947254e+01 9.007225e-04 2.878945e-03 -4.555926e-05 -1.159628e-05 1.387382e+02 3.664484e+03 8.392175e+02 -1.675757e-01 -1.980600e+00 -8.258666e+00 -7.423799e+00 1.943528e+00 1.903126e+00 9.688076e-03 1.899467e-02 5.444709e-03 -1.128916e-03
3.077860e-03 1.075461e+02 1.075458e+02 1.312496e-04 3.755308e+00 1.947944e+01 3.753082e+00 1.947250e+01 9.042945e-04 2.889496e-03 -4.578961e-05 -1.166881e-05 1.385463e+02 3.654382e+03 8.369934e+02 -1.678471e-01 -1.981721e+00 -8.262611e+00 -7.429385e+00 1.944714e+00 1.903664e+00 9.712238e-03 1.906598e-02 5.462409e-03 -1.132699e-03
3.087088e-03 1.075461e+02 1.075458e+02 1.318317e-04 3.755308e+00 1.947944e+01 3.753070e+00 1.947246e+01 9.078778e-04 2.900082e-03 -4.602120e-05 -1.174179e-05 1.383546e+02 3.644307e+03 8.347753e+02 -1.681189e-01 -1.982840e+00 -8.266548e+00 -7.434947e+00 1.945892e+00 1.904203e+00 9.736496e-03 1.913752e-02 5.480165e-03 -1.136495e-03
3.096343e-03 1.075461e+02 1.075458e+02 1.324164e-04 3.755308e+00 1.947944e+01 3.753058e+00 1.947243e+01 9.114726e-04 2.910704e-03 -4.624824e-05 -1.181522e-05 1.381632e+02 3.634259e+03 8.325630e+02 -1.683912e-01 -1.983957e+00 -8.270478e+00 -7.440485e+00 1.947062e+00 1.904741e+00 9.760851e-03 1.920928e-02 5.497978e-03 -1.140304e-03
3.105626e-03 1.075461e+02 1.075458e+02 1.330037e-04 3.755308e+00 1.947944e+01 3.753047e+00 1.947239e+01 9.150788e-04 2.921361e-03 -4.647923e-05 -1.188912e-05 1.379721e+02 3.624238e+03 8.303566e+02 -1.686639e-01 -1.985072e+00 -8.274401e+00 -7.446000e+00 1.948224e+00 1.905279e+00 9.785304e-03 1.928128e-02 5.515849e-03 -1.144125e-03
3.114938e-03 1.075461e+02 1.075458e+02 1.335935e-04 3.755308e+00 1.947944e+01 3.753035e+00 1.947235e+01 9.186965e-04 2.932053e-03 -4.671533e-05 -1.196348e-05 1.377812e+02 3.614244e+03 8.281560e+02 -1.689370e-01 -1.986186e+00 -8.278316e+00 -7.451490e+00 1.949379e+00 1.905818e+00 9.809854e-03 1.935350e-02 5.533777e-03 -1.147959e-03
3.124277e-03 1.075461e+02 1.075458e+02 1.341860e-04 3.755308e+00 1.947944e+01 3.753023e+00 1.947232e+01 9.223256e-04 2.942781e-03 -4.695518e-05 -1.203830e-05 1.375906e+02 3.604277e+03 8.259612e+02 -1.692106e-01 -1.987297e+00 -8.282224e+00 -7.456956e+00 1.950525e+00 1.906356e+00 9.834503e-03 1.942595e-02 5.551762e-03 -1.151807e-03
3.133644e-03 1.075461e+02 1.075458e+02 1.347812e-04 3.755308e+00 1.947944e+01 3.753011e+00 1.947228e+01 9.259662e-04 2.953544e-03 -4.718660e-05 -1.211359e-05 1.374002e+02 3.594337e+03 8.237723e+02 -1.694845e-01 -1.988407e+00 -8.286124e+00 -7.462397e+00 1.951664e+00 1.906894e+00 9.859249e-03 1.949863e-02 5.569806e-03 -1.155667e-03
3.143039e-03 1.075461e+02 1.075458e+02 1.353789e-04 3.755308e+00 1.947944e+01 3.752999e+00 1.947224e+01 9.296182e-04 2.964343e-03 -4.741499e-05 -1.218935e-05 1.372101e+02 3.584424e+03 8.215892e+02 -1.697590e-01 -1.989515e+00 -8.290017e+00 -7.467814e+00 1.952794e+00 1.907433e+00 9.884095e-03 1.957155e-02 5.587907e-03 -1.159539e-03
3.152462e-03 1.075461e+02 1.075458e+02 1.359793e-04 3.755308e+00 1.947944e+01 3.752987e+00 1.947220e+01 9.332818e-04 2.975177e-03 -4.765433e-05 -1.226559e-05 1.370202e+02 3.574538e+03 8.194118e+02 -1.700338e-01 -1.990622e+00 -8.293902e+00 -7.473207e+00 1.953916e+00 1.907971e+00 9.909040e-03 1.964469e-02 5.606066e-03 -1.163425e-03
3.161914e-03 1.075461e+02 1.075458e+02 1.365824e-04 3.755308e+00 1.947944e+01 3.752975e+00 1.947217e+01 9.369568e-04 2.986048e-03 -4.789427e-05 -1.234230e-05 1.368306e+02 3.564679e+03 8.172403e+02 -1.703091e-01 -1.991726e+00 -8.297780e+00 -7.478575e+00 1.955030e+00 1.908509e+00 9.934084e-03 1.971807e-02 5.624284e-03 -1.167324e-03
3.171393e-03 1.075461e+02 1.075458e+02 1.371881e-04 3.755308e+00 1.947944e+01 3.752963e+00 1.947213e+01 9.406434e-04 2.996955e-03 -4.813334e-05 -1.241949e-05 1.366412e+02 3.554846e+03 8.150745e+02 -1.705848e-01 -1.992829e+00 -8.301650e+00 -7.483917e+00 1.956136e+00 1.909047e+00 9.959227e-03 1.979167e-02 5.642560e-03 -1.171236e-03
3.180902e-03 1.075461e+02 1.075458e+02 1.377966e-04 3.755308e+00 1.947944e+01 3.752951e+00 1.947209e+01 9.443415e-04 3.007897e-03 -4.837932e-05 -1.249717e-05 1.364521e+02 3.545040e+03 8.129144e+02 -1.708610e-01 -1.993930e+00 -8.305513e+00 -7.489235e+00 1.957234e+00 1.909586e+00 9.984471e-03 1.986551e-02 5.660895e-03 -1.175161e-03
3.190439e-03 1.075461e+02 1.075458e+02 1.384077e-04 3.755308e+00 1.947944e+01 3.752938e+00 1.947205e+01 9.480511e-04 3.018876e-03 -4.861472e-05 -1.257533e-05 1.362632e+02 3.535261e+03 8.107600e+02 -1.711376e-01 -1.995029e+00 -8.309369e+00 -7.494528e+00 1.958323e+00 1.910124e+00 1.000981e-02 1.993958e-02 5.679289e-03 -1.179100e-03
3.200004e-03 1.075461e+02 1.075458e+02 1.390215e-04 3.755308e+00 1.947944e+01 3.752926e+00 1.947202e+01 9.517723e-04 3.029891e-03 -4.886714e-05 -1.265398e-05 1.360746e+02 3.525507e+03 8.086114e+02 -1.714146e-01 -1.996126e+00 -8.313217e+00 -7.499796e+00 1.959404e+00 1.910662e+00 1.003526e-02 2.001389e-02 5.697742e-03 -1.183051e-03
3.209598e-03 1.075461e+02 1.075458e+02 1.396381e-04 3.755308e+00 1.947944e+01 3.752914e+00 1.947198e+01 9.555051e-04 3.040943e-03 -4.911323e-05 -1.273312e-05 1.358862e+02 3.515781e+03 8.064684e+02 -1.716920e-01 -1.997222e+00 -8.317058e+00 -7.505038e+00 1.960478e+00 1.911201e+00 1.006080e-02 2.008843e-02 5.716254e-03 -1.187016e-03
3.219221e-03 1.075461e+02 1.075458e+02 1.402574e-04 3.755308e+00 1.947944e+01 3.752901e+00 1.947194e+01 9.592495e-04 3.052030e-03 -4.935876e-05 -1.281276e-05 1.356981e+02 3.506080e+03 8.043312e+02 -1.719699e-01 -1.998315e+00 -8.320891e+00 -7.510255e+00 1.961542e+00 1.911739e+00 1.008645e-02 2.016320e-02 5.734826e-03 -1.190994e-03
3.228873e-03 1.075461e+02 1.075458e+02 1.408794e-04 3.755308e+00 1.947944e+01 3.752889e+00 1.947190e+01 9.630054e-04 3.063155e-03 -4.960573e-05 -1.289289e-05 1.355102e+02 3.496406e+03 8.021996e+02 -1.722483e-01 -1.999407e+00 -8.324717e+00 -7.515446e+00 1.962599e+00 1.912277e+00 1.011220e-02 2.023821e-02 5.753457e-03 -1.194985e-03
3.238553e-03 1.075461e+02 1.075458e+02 1.415042e-04 3.755308e+00 1.947944e+01 3.752877e+00 1.947186e+01 9.667730e-04 3.074316e-03 -4.985917e-05 -1.297353e-05 1.353226e+02 3.486758e+03 8.000736e+02 -1.725271e-01 -2.000497e+00 -8.328536e+00 -7.520612e+00 1.963647e+00 1.912815e+00 1.013805e-02 2.031345e-02 5.772148e-03 -1.198990e-03
3.248263e-03 1.075461e+02 1.075458e+02 1.421318e-04 3.755308e+00 1.947944e+01 3.752864e+00 1.947182e+01 9.705522e-04 3.085515e-03 -5.011387e-05 -1.305467e-05 1.351352e+02 3.477136e+03 7.979533e+02 -1.728063e-01 -2.001585e+00 -8.332347e+00 -7.525751e+00 1.964686e+00 1.913354e+00 1.016400e-02 2.038893e-02 5.790899e-03 -1.203008e-03
3.258002e-03 1.075461e+02 1.075458e+02 1.427622e-04 3.755308e+00 1.947944e+01 3.752852e+00 1.947178e+01 9.743430e-04 3.096750e-03 -5.035567e-05 -1.313631e-05 1.349481e+02 3.467540e+03 7.958386e+02 -1.730859e-01 -2.002672e+00 -8.336151e+00 -7.530865e+00 1.965718e+00 1.913892e+00 1.019005e-02 2.046465e-02 5.809710e-03 -1.207040e-03
3.267770e-03 1.075461e+02 1.075458e+02 1.433953e-04 3.755308e+00 1.947944e+01 3.752839e+00 1.947174e+01 9.781455e-04 3.108022e-03 -5.061655e-05 -1.321847e-05 1.347612e+02 3.457970e+03 7.937295e+02 -1.733660e-01 -2.003756e+00 -8.339948e+00 -7.535953e+00 1.966741e+00 1.914430e+00 1.021621e-02 2.054060e-02 5.828582e-03 -1.211085e-03
